Item,Date,Document
,"9h - Investor Presentation on the Audited Financial Results of the Company for the quarter and year ended March 31, 2026","[Announcement under Regulation 30 (LODR)-Investor Presentation 9h - Investor Presentation on the Audited Financial Results of the Company for the quarter and year ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/fc3d7794-05e7-477c-bbd7-9aae4a0fb7fb.pdf)"
,"8 Apr - Certificate under Reg 74(5) of SEBI (DP) Regulations, 2018 for the quarter ended March 31, 2026","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 8 Apr - Certificate under Reg 74(5) of SEBI (DP) Regulations, 2018 for the quarter ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3f169d1d-30f9-48db-a32d-d52d83dce845.pdf)"
,"7 May - Newspaper Publication of Audited Financial Results for the quarter and year ended March 31, 2026","[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 May - Newspaper Publication of Audited Financial Results for the quarter and year ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f3f859d4-0380-420f-8126-46618af9c432.pdf)"
,"7 May - Audio recording of Q4 and FY26 earnings conference call uploaded on May 07, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 7 May - Audio recording of Q4 and FY26 earnings conference call uploaded on May 07, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b1557147-a731-4c0a-bee9-a9911a34cf39.pdf)"
,"6 May - Board approved FY26 audited results, Rs.5.20 dividend, NCD issuance up to Rs.1000 crore, and auditor/director changes.","[Announcement under Regulation 30 (LODR)-Change in Directorate 6 May - Board approved FY26 audited results, Rs.5.20 dividend, NCD issuance up to Rs.1000 crore, and auditor/director changes.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/54f9aec0-5164-46ec-b357-452036a433d8.pdf)"
,"6 May - Board approved FY26 audited results, Rs 5.20 dividend, and up to Rs 1,000 crore NCDs.","[Announcement under Regulation 30 (LODR)-Appointment of Statutory Auditor/s 6 May - Board approved FY26 audited results, Rs 5.20 dividend, and up to Rs 1,000 crore NCDs.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/09b91027-b81a-46c6-8525-d98110b08f1e.pdf)"
,"6 May - Board approved FY26 audited results, ₹5.20 dividend, ₹1,000 crore NCDs, and director/auditor reappointments.","[Announcement Under Regulation 30 Of SEBI Listing Regulations - Reappointment Of Internal Auditors 6 May - Board approved FY26 audited results, ₹5.20 dividend, ₹1,000 crore NCDs, and director/auditor reappointments.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e58f7667-f78a-4b85-9f92-86f0709da19e.pdf)"
,6 Apr - NSE Sustainability assigned Home First Finance an ESG score of 71.,"[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 - ESG Score By NSE Sustainability 6 Apr - NSE Sustainability assigned Home First Finance an ESG score of 71.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f29291c4-6b8c-40a4-97af-b85c80f9cbd0.pdf)"
,"31 Mar - Trading window closed April 1, 2026 until 48 hours after audited results for quarter/year ended March 31, 2026.","[Closure of Trading Window 31 Mar - Trading window closed April 1, 2026 until 48 hours after audited results for quarter/year ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b36ca15e-37d6-4ee5-ba3b-9579952cba95.pdf)"
,30 Apr - Earnings conference call scheduled for 7 May 2026 to discuss Q4 and FY26 audited results.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 30 Apr - Earnings conference call scheduled for 7 May 2026 to discuss Q4 and FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ce52348d-47cf-4d6b-8d7a-c8c48e4d7afc.pdf)
,Date,Document
,---,---
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63b42c92-ca87-4380-8289-5712ce1edf2d.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d38f7df9-086f-477c-9974-9736e2b89a6a.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6c7c776-8161-4d07-b549-9e6ab170cf71.pdf)
,2026-09-02,[ESG Score By NSE Sustainability Ratings And Analytics Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2719e67-14ed-4e9d-b9c1-238da98834f7.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Resignation of Chief Financial Officer (CFO)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c6c5955-c087-4b90-9126-b2709a25e0c8.pdf)
