Item,Date,Document
,2026-09-01,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9BCA62EC_3C1F_45DA_AAE6_4124E39AC416_155443.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba6b9c48-eca0-4488-ac23-34344f1b16e9.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4debe793-2fc3-4f26-b147-af76f8a62891.pdf)
,2026-08-29,[Press Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9304e6d-96ff-4119-968a-fa4b68afed27.pdf)
,2026-08-29,[Press Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f12483a8-79bf-430c-98bc-5546149a3660.pdf)
,2026-08-27,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e676291-c391-4f0d-a7f0-6e7204abf9d4.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Allotment](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f42f174a-ab05-4449-b544-40bd1049c57b.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73c4e0bf-7258-49ac-8a29-88a24a24c70c.pdf)
,2026-08-19,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4311d23-9913-4337-bf76-3339721ab9e3.pdf)
,2026-08-19,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a874c79d-2393-49f7-b4a0-2b279255d7b5.pdf)
,Date,Document
,---,---
,2026-08-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=536db88c-530f-4ccd-8f49-afd6adca4d59.pdf)
,2026-02-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c3419d0-5306-4d13-99cc-12b680cc9f07.pdf)
,Date,Document
,---,---
,2026-08-03,[The Unaudited Standalone And Consolidated Financial Results Of The Company For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f8b86d7-2038-446b-b038-83a638e256b0.pdf)
,2026-05-04,[Outcome Of The Board Meeting Held On May 04 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70ad06ac-e003-4eab-b069-f178da85cf14.pdf)
,2026-02-02,[Unaudited Financial Results For The Quarter And Nine Months Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a8dfa506-ed69-4a03-b448-974febc94ca0.pdf)
,2025-11-10,[Outcome Of The Board Meeting Held On November 10 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a343ef9-c6eb-4fee-83cf-e5d261c16d24.pdf)
,2025-08-04,[Unaudited Financial Results Of The Company For The Quarter Ended June 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af9cb2db-f7f0-4ae0-ae99-a6d106d9884d.pdf)
,2025-05-12,[Audited Financial Results For The Quarter And Year Ended March 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb207453-4474-4559-837c-273f7d4d8bc9.pdf)
,Date,Document
,---,---
,2026-08-03,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd13c646-8fd4-4558-b6e3-2f20399bc8ed.pdf)
,2026-05-04,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=088eb40a-f3fc-4124-91d6-d5ebfc2f06a0.pdf)
,2026-02-02,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2aa51138-014a-47b2-8b46-d6392bbbd296.pdf)
,2025-11-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4dc5d9f-6485-4be0-bcdb-a02441583c32.pdf)
,2025-08-04,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e855d289-27da-4643-9733-14677653f2d6.pdf)
,2025-05-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe33ebe6-8b89-4d10-b380-8b28b39dd5a3.pdf)
,Date,Document
,---,---
