Item,Date,Document
,"9 Apr - Submitted Regulation 74(5) confirmation certificate for Q4 and year ended March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 9 Apr - Submitted Regulation 74(5) confirmation certificate for Q4 and year ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e7d0c805-1aea-47fc-877d-ed41b89fccfd.pdf)"
,9 Apr - BLS International clarifies unusual trading volume; no undisclosed material information.,[Clarification On Increase In Volume 9 Apr - BLS International clarifies unusual trading volume; no undisclosed material information.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/255a2dcc-ad63-4fa1-a2bb-31fe8d3029b8.pdf)
,"7h - MCA approved strike-off of wholly owned subsidiary Reired BLS effective May 11, 2026.","[Update On Strike Off Of Wholly-Owned Subsidiary 7h - MCA approved strike-off of wholly owned subsidiary Reired BLS effective May 11, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/56ad8d01-3e7d-445c-8127-a46e7f445b78.pdf)"
,"4 Feb - Board approved unaudited standalone results for Q3 and nine months ended Dec 31, 2025; limited review report attached.","[Board Meeting Outcome for Outcome Of Board Meeting 4 Feb - Board approved unaudited standalone results for Q3 and nine months ended Dec 31, 2025; limited review report attached.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3be7328b-eea8-4d4b-a001-9cf1e4bc89c2.pdf)"
,4 Feb - Board approved proposal to shift registered office to Maharashtra; approved material RPTs; postal ballot notice (04-Feb-2026).,[Outcome Of Bord Meeting 4 Feb - Board approved proposal to shift registered office to Maharashtra; approved material RPTs; postal ballot notice (04-Feb-2026).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/cf89c728-a000-42ca-beb1-bd00cb55437a.pdf)
,"31 Mar - BLS filed e-Form STK-2; Reired BLS Services Pvt Ltd under striking-off, completion by June 30, 2026.","[Update On Strike Off Of Reired BLS International Services Private Limited, Wholly Owned Subsidiary Of BLS International Services Limited. 31 Mar - BLS filed e-Form STK-2; Reired BLS Services Pvt Ltd under striking-off, completion by June 30, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1204c3b3-cb60-45dd-a48e-2b248912c3b8.pdf)"
,"24 Feb - Clarifies unexplained volume increase; no undisclosed material information; dated Feb 24, 2026.","[Clarification On Increase In Volume 24 Feb - Clarifies unexplained volume increase; no undisclosed material information; dated Feb 24, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/23c909e7-8dee-43bd-b0d1-0fbfc745d094.pdf)"
,"21 Mar - Shareholders approved on March 20, 2026 commission to independent directors; registers location change approved.","[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report 21 Mar - Shareholders approved on March 20, 2026 commission to independent directors; registers location change approved.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/af9b248e-5f72-48f1-b0c6-a3243b6ba7d4.pdf)"
,"15 Apr - BLS International shifted RTA connectivity from BEETAL to KFin on April 15, 2026.","[Announcement under Regulation 30 (LODR)-Change in RTA 15 Apr - BLS International shifted RTA connectivity from BEETAL to KFin on April 15, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ecdd6a9c-ece3-4ebb-8736-3e6d18206b47.pdf)"
,"11 Mar - BLS FZE acquired 100% of Ecuador's BLSEC S.A.S for USD 1,000; Dec2025 turnover USD 5,171,575.","[Announcement under Regulation 30 (LODR)-Acquisition 11 Mar - BLS FZE acquired 100% of Ecuador's BLSEC S.A.S for USD 1,000; Dec2025 turnover USD 5,171,575.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9bbda36c-43a7-4600-85c7-834d01b0cf2b.pdf)"
,Date,Document
,---,---
,2026-08-30,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3054d8c0-b55d-45e4-ae32-36853ce8e83e.pdf)
,2026-08-29,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=992fcaab-f6a6-47b0-b842-c019113ee3ea.pdf)
,2026-08-29,[Intimation Of 42Nd Annual General Meeting For The Financial Year 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be02f6b5-5fbb-4cf2-adde-9beea0f878b9.pdf)
,2026-08-29,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a448e8c7-54a0-4aa7-a3d1-2202137dad45.pdf)
,2026-08-29,[Intimation Of Record Date Pursuant To Regulation 42 Of Securities & Exchange Board Of India (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba885664-2205-4162-b5e0-1425ff1363d9.pdf)
