Item,Date,Document
,"8h - Postal ballot approved reappointment of Mr. Jagdishwar Prasad Sinha as independent director on April 18, 2026.","[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report 8h - Postal ballot approved reappointment of Mr. Jagdishwar Prasad Sinha as independent director on April 18, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a01d82b7-e51f-41b2-a978-c978f09f12a5.pdf)"
,"6 Apr - Certificate under Reg. 74(5) of the SEBI (Depositories and Participants)Regulations, 2018, for the quarter ended on March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 6 Apr - Certificate under Reg. 74(5) of the SEBI (Depositories and Participants)Regulations, 2018, for the quarter ended on March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/13083ace-9027-43d4-95c9-89f3e2770c8a.pdf)"
,"31 Mar - TMML received ₹121.14 crore tax demand for AY2018-19; order received March 30, 2026.","[Announcement Pursuant To Reg. 30 Of The SEBI LODR Regulations, 2015. 31 Mar - TMML received ₹121.14 crore tax demand for AY2018-19; order received March 30, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0050faf8-cf39-4a31-b66c-5bdb20acbf1b.pdf)"
,"27 Apr - Tega Industries shared board meeting timings for April 24, 2026 filing.","[Additional Details Required For Corporate Announcement Under Regulation 30 Of SEBI (LODR) Regulations, 2015 27 Apr - Tega Industries shared board meeting timings for April 24, 2026 filing.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f55b6ad1-f7cc-4709-83bb-2fd006b9f86b.pdf)"
,24 Mar - Document contains digital signatures and placeholder text about acquirer/PAC; substantive details missing.,"[Disclosures under Reg. 29(1) & 29(2) of SEBI (SAST) Regulations, 2011 24 Mar - Document contains digital signatures and placeholder text about acquirer/PAC; substantive details missing.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/B4FCC3B2_A1DB_4A75_9323_2EB73F259314_151329.pdf)"
,"24 Apr - Sharad Kumar Khaitan resigns as CFO effective May 5, 2026; Shyama Prasad Ganguly appointed Interim CFO from May 6.","[Announcement Under Reg. 30 Of The SEBI LODR Regulations, 2015 24 Apr - Sharad Kumar Khaitan resigns as CFO effective May 5, 2026; Shyama Prasad Ganguly appointed Interim CFO from May 6.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/79643f7b-1b8c-4702-8df9-2b8196919f34.pdf)"
,"20 Mar - Copies of newspaper advertisement of the Postal Ballot Notice of the Company and e-voting information published on March 20, 2026, in "" Financial Express"" and …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 20 Mar - Copies of newspaper advertisement of the Postal Ballot Notice of the Company and e-voting information published on March 20, 2026, in "" Financial Express"" and …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9bb518f5-8669-49be-b585-cad7e24bd9b0.pdf)"
,"20 Apr - Postal ballot approved reappointment of Mr. Jagdishwar Prasad Sinha as independent director on April 18, 2026.","[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report 20 Apr - Postal ballot approved reappointment of Mr. Jagdishwar Prasad Sinha as independent director on April 18, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a01d82b7-e51f-41b2-a978-c978f09f12a5.pdf)"
,2 Apr - TMML received income-tax demand order of ₹13.79 crore for AY 2017-18; company will appeal.,"[Announcement Pursuant To Reg. 30 Of The SEBI LODR Regulations, 2015 2 Apr - TMML received income-tax demand order of ₹13.79 crore for AY 2017-18; company will appeal.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/bab1f924-2994-49b2-aa39-fafa9b3fc2f6.pdf)"
,"1d - Sharad Kumar Khaitan resigns as CFO effective May 5, 2026; Shyama Prasad Ganguly appointed Interim CFO from May 6.","[Announcement Under Reg. 30 Of The SEBI LODR Regulations, 2015 1d - Sharad Kumar Khaitan resigns as CFO effective May 5, 2026; Shyama Prasad Ganguly appointed Interim CFO from May 6.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/79643f7b-1b8c-4702-8df9-2b8196919f34.pdf)"
,Date,Document
,---,---
,2026-09-08,[Announcement Pursuant To Reg. 30 Of The SEBI LODR Regulations 2015.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd65058e-814b-4807-a956-b6d6e243021e.pdf)
,2026-09-08,[Announcement Pursuant To Reg. 30 Of The SEBI LODR Regulations 2015.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c17a325-c49c-48c2-a5dc-57c787be1578.pdf)
,2026-09-02,[Letter To The Members Of The Company With The Web-Link Of The Annual Report For The Financial Year 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=547cd14c-74a0-4d80-83b5-39224932138a.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4a7b6ae-da21-4ffb-a1b0-e79a6250d1c8.pdf)
,2026-09-01,[Notice Of The 50Th Annual General Meeting And Annual Report For The Financial Year 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2897a2da-9c41-46a3-9228-417476c7fd38.pdf)
,2026-09-01,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=044b03ab-584b-4944-8346-d1c5e012972c.pdf)
,2026-09-01,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5b2fa99-8d7b-468e-bd99-0ad3d193d11a.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Date of payment of Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ecbbfa6d-7327-4d34-897b-99d36eed246f.pdf)
,2026-09-01,[Announcement Pursuant To Reg. 30 Of The SEBI LODR Regulations - Record Date For Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c92a25ec-a065-4ff4-ac15-6f4c513942f6.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a1ee48d-7cee-4183-ae09-236c6ee6c1d5.pdf)
,Date,Document
,---,---
,2026-08-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04245bec-9b05-4b72-a4a6-5abd83977126.pdf)
,2026-06-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5dc9eff-f1d0-4245-b50c-00d2e55ed133.pdf)
,2026-02-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b7f4088-0cc0-443b-9159-c0176c4f2ef9.pdf)
,2025-11-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57ebf60a-4df5-47e7-bf9b-fe770f6dff40.pdf)
,2025-08-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc804152-3455-45da-aeae-c40713fb7514.pdf)
,2025-05-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7416d6e-e193-4cba-a626-5f0747f54a75.pdf)
,2025-02-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=510081ed-8732-4ca9-bbf8-4628d7c33761.pdf)
,2024-11-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56cfc326-e58b-4b37-a43d-13fd0de30812.pdf)
,2024-08-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ea9031a-a149-44f9-a49b-d8f06c2b4aef.pdf)
,2024-05-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae36cf26-432e-473f-a3ab-4d6641de8312.pdf)
,Date,Document
,---,---
,2026-08-13,[Financial Results For The Quarter Ended On June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3be795c7-e626-4ed3-8b88-40943dc8fb0b.pdf)
,2026-05-29,[Audited Financial Results For The FY Ended On March 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ddbfaf03-1a5e-4b13-9d2e-c38fbe3147da.pdf)
,2026-02-12,[Financial Results For The Quarter And Nine Months Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=698c12f0-925b-4e10-8227-3e09a8f36514.pdf)
,2025-11-13,[Results For The Quarter And Half Year Ended September 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0da1f202-e7dc-451f-94c8-41d85155bd5f.pdf)
,2025-08-05,[Financial Results For The Quarter Ended June 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f26a204-54c0-4633-8bc8-5b38ad2214b8.pdf)
,2025-05-15,[Financial Results For The Quarter And Year Ended March 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e30955c-ab6e-4ac6-ab6c-eaa9b7281296.pdf)
,2025-02-05,[Results For The Quarter And Nine Months Ended December 31 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99b6cf7b-1aa4-458d-ae98-ad6d425a2a6e.pdf)
,2024-11-14,"[Results For The Quarter And Half Year Ended September 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9bc399a-b48b-40ca-8047-496c3fbd8b26.pdf)"
,2024-08-08,"[Results For The Quarter Ended June 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e1a48db1-eb72-4555-a365-4c75bbd7b09a.pdf)"
,2024-05-23,"[Results For The Quarter And Financial Year Ended March 31, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b57efd9b-8bba-4902-86e6-1362d6ba62ab.pdf)"
,Date,Document
,---,---
,2026-08-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6649326-1fd6-4d4e-8840-9c998ccaf8f8.pdf)
,2026-06-01,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc2c023e-3a5b-41c0-911f-e7cc956e7f93.pdf)
,2026-02-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b276f5f-1c1b-47cc-bb2f-7013e28861bc.pdf)
,2025-11-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6775ad2a-4eac-4c34-91ed-be1fe6a5bfc7.pdf)
,2025-08-05,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc253499-df1d-4999-ba76-e116ec89c598.pdf)
,2025-05-16,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f9ae218-efe9-42e6-ba48-7a1d3aa74f35.pdf)
