Item,Date,Document
,"7h - NCLT sanctioned composite scheme on May 11, 2026; Anchemco merges into Asia Investments, then automotive undertaking demerges into Gabriel India.","[Intimation Of Order Of The Hon'Ble National Company Law Tribunal, Mumbai Bench Sanctioning The Composite Scheme Of Arrangement 7h - NCLT sanctioned composite scheme on May 11, 2026; Anchemco merges into Asia Investments, then automotive undertaking demerges into Gabriel India.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/27a6336c-9794-4988-9ada-0cd8c7798274.pdf)"
,"6h - Board meeting to approve FY26 audited results and final dividend postponed from May 13 to May 27, 2026.","[Update on board meeting 6h - Board meeting to approve FY26 audited results and final dividend postponed from May 13 to May 27, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6b7abe4b-af4f-4f2f-9c99-02b41ed8e1fe.pdf)"
,"6 May - Earning call to be held on 14th May, 2026.","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 6 May - Earning call to be held on 14th May, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/79d786e7-e0bc-42f9-b56d-884a81b36486.pdf)"
,"6 May - Board meeting on May 13, 2026 to approve FY26 results and recommend final dividend.","[Board Meeting Intimation for Intimation For Board Meeting 6 May - Board meeting on May 13, 2026 to approve FY26 results and recommend final dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6739cb30-f1f5-450a-8369-919cd171c6f5.pdf)"
,"6 Mar - Regarding Analyst / Investor meet to be held on March 12, 2026","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Regarding Analyst / Investor meet to be held on March 12, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8d2b57dd-eb0f-4524-9085-0384f48a6265.pdf)"
,"6 Mar - Regarding Analyst / Investor meet to be held on March 11, 2026","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Regarding Analyst / Investor meet to be held on March 11, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/54625fea-1ad0-4cda-a709-dad511eadc81.pdf)"
,27 May - Investor Presentation for Q4 and FY 2025-26,[Announcement under Regulation 30 (LODR)-Investor Presentation 27 May - Investor Presentation for Q4 and FY 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca4fdb8c-f035-4968-b918-f14835a491e9.pdf)
,"27 Feb - JV Co. allotted shares to SK On and Gabriel 51:49; Feb 27, 2026 long-stop; multiple agreements signed.","[Intimation Regarding First Tranche Long Stop Date 27 Feb - JV Co. allotted shares to SK On and Gabriel 51:49; Feb 27, 2026 long-stop; multiple agreements signed.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1ddc0d58-5211-4b08-8b32-68e2d5d1a455.pdf)"
,"27 Feb - Gabriel allotted shares acquiring 51% of Jinhap Gabriel Auto India; JV effective February 27, 2026.","[Fulfilment Of Conditions Precedent In The Matter Of Joint Venture Between Gabriel India Limited And Jinos Co., Ltd. 27 Feb - Gabriel allotted shares acquiring 51% of Jinhap Gabriel Auto India; JV effective February 27, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4ea2fc08-02f2-4663-8353-03a2f3c31bb8.pdf)"
