Item,Date,Document
,9h - Trading window closed from 20 Mar 2026 until two trading days after audited FY2026 results.,[Closure of Trading Window 9h - Trading window closed from 20 Mar 2026 until two trading days after audited FY2026 results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/582acc55-d7f2-410f-8f1a-cd99fa90e4b1.pdf)
,"8 January 2026 - Exchange has sought clarification from TBI Corn Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (LODR) Regulations, 2015. On …","[Clarification - Financial Results 8 January 2026 - Exchange has sought clarification from TBI Corn Limited for the quarter ended 30-Sep-2025 with respect to Regulation 33 of the SEBI (LODR) Regulations, 2015. On …](https://www.nseindia.com/companies-listing/corporate-filings-announcements?symbol=TBI&tabIndex=sme)"
,"6 March 2026 - Virtual analyst/institutional meeting Mar 6, 2026 15:00–16:00; no UPSI shared.","[Analysts/Institutional Investor Meet/Con. Call Updates 6 March 2026 - Virtual analyst/institutional meeting Mar 6, 2026 15:00–16:00; no UPSI shared.](https://nsearchives.nseindia.com/corporate/TBICORN_06032026161522_TBI_Outcome_of_Investor_Meeting.pdf)"
,"5 December 2025 - Investor presentation uploaded after unaudited standalone and consolidated results for half year ended Sep 30, 2025.","[Investor Presentation 5 December 2025 - Investor presentation uploaded after unaudited standalone and consolidated results for half year ended Sep 30, 2025.](https://nsearchives.nseindia.com/corporate/TBICORN_05122025114235_Investor_Presentation.pdf)"
,"5 December 2025 - Brajraj Corntech Pvt Ltd incorporated Dec 5, 2025; Agripivot holds 51% (5,100 shares, Rs51,000).","[Updates 5 December 2025 - Brajraj Corntech Pvt Ltd incorporated Dec 5, 2025; Agripivot holds 51% (5,100 shares, Rs51,000).](https://nsearchives.nseindia.com/corporate/TBICORN_05122025142035_TBI_Covering_Letter_30.pdf)"
,"31 Mar - Scheme effective 31 March 2026; AP Polymers merged into Asian Paints, subsidiary dissolved.","[Announcement under Regulation 30 (LODR)-Scheme of Arrangement 31 Mar - Scheme effective 31 March 2026; AP Polymers merged into Asian Paints, subsidiary dissolved.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c9c8823-40c3-4eb2-827a-46f090e51a4b.pdf)"
,"30 Apr - Board meets on 29 May 2026 for FY26 results, final dividend consideration, and investor conference.","[Board Meeting Intimation for Consideration Of Financial Results Of The Company For The Quarter And Financial Year Ended 31St March 2026 And Recommendation Of Final Dividend, If Any, For Financial Year Ended 31St March 2026 30 Apr - Board meets on 29 May 2026 for FY26 results, final dividend consideration, and investor conference.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4f50a1f5-99af-4f41-a953-9b66e4cb7d4b.pdf)"
,"30 Apr - Board meets on 29 May 2026 for FY26 results, final dividend consideration, and investor conference.","[Board Meeting Intimation for Consideration Of Financial Results Of The Company For The Quarter And Financial Year Ended 31St March 2026 And Recommendation Of Final Dividend, If Any, For Financial Year Ended 31St March 2026 30 Apr - Board meets on 29 May 2026 for FY26 results, final dividend consideration, and investor conference.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4f50a1f5-99af-4f41-a953-9b66e4cb7d4b.pdf)"
,"28 Apr - Read with Para A Part A of Schedule III of the Listing Regulations, please find enclosed copies of notice given to shareholders regarding transfer of …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 28 Apr - Read with Para A Part A of Schedule III of the Listing Regulations, please find enclosed copies of notice given to shareholders regarding transfer of …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/92bf444c-cc2a-4b5f-be30-173c6b1afd79.pdf)"
,"28 Apr - Read with Para A Part A of Schedule III of the Listing Regulations, please find enclosed copies of notice given to shareholders regarding transfer of …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 28 Apr - Read with Para A Part A of Schedule III of the Listing Regulations, please find enclosed copies of notice given to shareholders regarding transfer of …](https://www.bseindia.com/xml-data/corpfiling/AttachLive/92bf444c-cc2a-4b5f-be30-173c6b1afd79.pdf)"
,Date,Document
,---,---
,2026-09-09,[Announcement under Regulation 30 (LODR)-Trading Plan under SEBI (PIT) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e77322c7-2b3e-46a5-a12a-b141a7967902.pdf)
,2026-09-09,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0532722f-666d-4acd-b706-5d76584e749a.pdf)"
,2026-09-09,[Shareholder Meeting / Postal Ballot-Outcome of Postal_Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d00be9aa-11e0-491f-9106-cb496d674eec.pdf)
,2026-09-09,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c98f3fa8-a55a-4798-a4c6-b24df134a231.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ef4ef6a-ed04-44e1-9057-9898c0c59e83.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c523f795-57e0-4202-a07d-c798918f9acd.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47472225-f8db-4131-9a90-14994d90ec92.pdf)
