Item,Date,Document
,"9h - JSW Steel and POSCO sign JV for 6 mtpa Odisha integrated steel plant, operational by 2031.","[Update On Joint Venture Agreement Between JSW Steel Limited And POSCO Group. 9h - JSW Steel and POSCO sign JV for 6 mtpa Odisha integrated steel plant, operational by 2031.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ad9f0fe1-4d1f-4c74-aa3f-b86f45423d92.pdf)"
,9 Apr - JSW Steel FY26 crude steel output rose 8% to 30.14 million tonnes; Salem capacity increased to 1.15 MTPA in March 2026.,[Announcement under Regulation 30 (LODR)-Press Release / Media Release 9 Apr - JSW Steel FY26 crude steel output rose 8% to 30.14 million tonnes; Salem capacity increased to 1.15 MTPA in March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1af4903-96cd-46f1-950f-75e16a46f8ef.pdf)
,"9 Apr - JSW Steel filed Regulation 74(5) compliance certificate for quarter ended March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 9 Apr - JSW Steel filed Regulation 74(5) compliance certificate for quarter ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9ddd09d3-ac6a-4093-ac69-4d94ec408d98.pdf)"
,8 May - JSW Steel to hold Q4 FY26 results conference call on 14 May 2026 at 5:30 p.m. IST.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 8 May - JSW Steel to hold Q4 FY26 results conference call on 14 May 2026 at 5:30 p.m. IST.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f6238285-2e54-4ef4-9c81-daa6211c2d8c.pdf)
,"8 May - JSW Steel declared preferred bidder for Goa's Pissurlem Mineral Block XV, 96 million tonnes, at 118.10%.","[Declaration As A 'Preferred Bidder' For Pissurlem Mineral Block No. XV In The State Of Goa. 8 May - JSW Steel declared preferred bidder for Goa's Pissurlem Mineral Block XV, 96 million tonnes, at 118.10%.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b1dcba9e-4e47-4387-ae68-dac766f1d183.pdf)"
,"8 May - Board meeting on 14 May 2026 to consider FY26 results, dividend recommendation, and long-term fund raising.","[Update on board meeting 8 May - Board meeting on 14 May 2026 to consider FY26 results, dividend recommendation, and long-term fund raising.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/093317b3-c264-4733-af58-d481191f4469.pdf)"
,4h - NCLT allowed fresh consideration of resolution plans for Colour Roof India CIRP.,[Updates On Resolution Plan Submitted In The Corporate Insolvency Resolution Process ('CIRP') Of Colour Roof (India) Limited. 4h - NCLT allowed fresh consideration of resolution plans for Colour Roof India CIRP.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/fa099832-2384-4638-8a71-9adba37847cf.pdf)
,"4 Mar - Vijayanagar plant investor visit scheduled 11-12 March 2026, Vijayanagar, Karnataka.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4 Mar - Vijayanagar plant investor visit scheduled 11-12 March 2026, Vijayanagar, Karnataka.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/df61d0a9-b862-471f-82ac-b3deaf3da039.pdf)"
,"30 Mar - March 30, 2026: JFE invested Rs.7,875 crore for 25% in JSW Kalinga; joint control established.","[Update On 50:50 Joint Venture Between JSW Steel Limited And JFE Steel Corporation, Japan For The Steel Business Of Bhushan Power And Steel Limited 30 Mar - March 30, 2026: JFE invested Rs.7,875 crore for 25% in JSW Kalinga; joint control established.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/068cf3c7-c64e-43e3-b3cb-bb5f2ab938b3.pdf)"
,"27 Mar - March 27, 2026: Slump-sale transfer of BPSL steel business to JSW Sambalpur completed; 50:50 JV with JFE approved.","[Update On 50:50 JV Between JSW Steel Limited And JFE Steel Corporation, For The Steel Business Of Bhushan Power And Steel Limited. 27 Mar - March 27, 2026: Slump-sale transfer of BPSL steel business to JSW Sambalpur completed; 50:50 JV with JFE approved.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3cf1a435-9f44-4fd8-ab7f-c41c415a817c.pdf)"
,Date,Document
,---,---
,2026-09-08,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b437176-24fd-415a-9979-c220b1b05646.pdf)
,2026-09-05,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff75d0c6-dc9f-41c0-8de9-1310e0c04233.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4370e60-5aa9-49e8-b60a-5cf54ff708bd.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34ee3073-7faf-4508-99c1-8c213faf15ab.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=804d5cfe-39ee-4b23-b9eb-d80045798149.pdf)
,2026-08-21,[Shareholder Meeting / Postal Ballot-Outcome of Court Convened Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9febece-bcd2-4a4a-920a-ed394da470cf.pdf)
,2026-08-21,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b42a347-706e-4e25-8aaf-7083cfd7fb99.pdf)"
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09a70cc0-60cd-481c-90eb-cb6c6e54ee1f.pdf)
,2026-08-10,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7600ef18-f747-4ec3-ac3a-32009c12780c.pdf)
,2026-08-07,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9bc90a7a-b8c5-48eb-8ebb-557dfef74e31.pdf)
,Date,Document
,---,---
,2026-08-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=699b3a89-5da2-4334-9320-5de68c2a7f14.pdf)
,2026-06-04,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5cc25059-e8d5-4803-80b7-efc1f28ed76c.pdf)
,2026-02-06,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bc9cdeef-7512-45be-8d77-c34708ccd331.pdf)
,2025-10-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ec449b9-3630-44bf-a6fd-07b9a6c4d7fe.pdf)
,2025-08-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a02ccb50-4fa1-4563-8d8f-884fbb241ffe.pdf)
,2025-05-23,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e3cb5583-0646-4619-a648-e5350a946681.pdf)
,2024-11-18,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a43f5889-2478-41c5-9984-5d8159f56646.pdf)
