Item,Date,Document
,"9 Mar - Coforge won ServiceNow 2026 APAC Partner Award—Domain Expertise (CRM) on March 9, 2026.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 9 Mar - Coforge won ServiceNow 2026 APAC Partner Award—Domain Expertise (CRM) on March 9, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ea156ac9-5387-44bf-8070-036bed816724.pdf)"
,"8 Apr - Coforge launches AI Mod Squads subscription delivery model; available immediately, with 130+ agents.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 8 Apr - Coforge launches AI Mod Squads subscription delivery model; available immediately, with 130+ agents.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5c5634cd-3786-4e46-8bda-b7e42f35ce46.pdf)"
,"7h - Exchanges approved preferential issue of 93.8 million shares at ₹1,815.91 for Encora acquisition.","[Intimation Under Regulation 30 - Receipt Of In-Principle Approval From Stock Exchanges For Preferential Issue 7h - Exchanges approved preferential issue of 93.8 million shares at ₹1,815.91 for Encora acquisition.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/456195e1-52f7-4c70-95a8-0234ff0662c0.pdf)"
,"6h - Board approved FY26 audited results; Cigniti amalgamation record date fixed at May 16, 2026; dividend deferred.","[Board Meeting Outcome for Outcome Of Board Meeting 6h - Board approved FY26 audited results; Cigniti amalgamation record date fixed at May 16, 2026; dividend deferred.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/31812b5e-3141-4060-bd82-e7df78e058ee.pdf)"
,"6 Apr - Sunil Fernandes promoted to COO effective immediately, overseeing global delivery and operations.","[Intimation For Update On Senior Management Personnel (SMP), Mr. Sunil Fernandes 6 Apr - Sunil Fernandes promoted to COO effective immediately, overseeing global delivery and operations.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2c937f9c-6f2e-4131-afa4-68581ea58e84.pdf)"
,"5 May - Coforge reported FY26 revenue of INR 164,207 Mn, PAT INR 15,557 Mn, and Q4 revenue INR 4,450.4 crore.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 5 May - Coforge reported FY26 revenue of INR 164,207 Mn, PAT INR 15,557 Mn, and Q4 revenue INR 4,450.4 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e1748b92-a29a-47e5-9347-8dca589e1219.pdf)"
,"4h - Appointed Vivek Sharma as Additional Non-Executive Independent Director effective April 1, 2026 for five-year term, subject to shareholder approval.","[Announcement under Regulation 30 (LODR)-Change in Management 4h - Appointed Vivek Sharma as Additional Non-Executive Independent Director effective April 1, 2026 for five-year term, subject to shareholder approval.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e23ec376-1a17-4fc9-9cc9-bfa4aa8e3813.pdf)"
,30 Mar - Coforge received RBI approval for overseas investment exceeding USD 1 billion for Encora acquisition; other approvals pending.,[Intimation Of Receipt Of RBI Approval With Respect To Encora Transaction 30 Mar - Coforge received RBI approval for overseas investment exceeding USD 1 billion for Encora acquisition; other approvals pending.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5a7dc843-26ef-44fc-a3c2-7b0db6c35603.pdf)
,"2h - NCLT sanctions Cigniti merger into Coforge; acquisition closes with 1:1 share swap from April 1, 2025.","[Intimation Under Regulation 30 - Pronouncement Of Order Approving Scheme Of Amalgamation Under Sections 230 To 232 Of The Companies Act 2013 By The HonBle National Company Law Tribunal Chandigarh Bench (NCLT) 2h - NCLT sanctions Cigniti merger into Coforge; acquisition closes with 1:1 share swap from April 1, 2025.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d7a8431e-2c8f-4188-baf8-cab50096dab9.pdf)"
