Item,Date,Document
,8h - Board meets 22 May 2026 to approve FY26 audited results and consider final dividend; trading window closed until 24 May.,[Board Meeting Intimation for Audited Standalone And Consolidated Financial Results For The Quarter And Year Ended 31 March 2026 And Recommendation Of Final Dividend For FY 2025-26 8h - Board meets 22 May 2026 to approve FY26 audited results and consider final dividend; trading window closed until 24 May.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6a59c792-3d7c-492e-9837-128a601a08cb.pdf)
,8h - Audio recording of investor call on Organon & Co. acquisition available on Sun Pharma website.,[Investor Call Audio Recording 8h - Audio recording of investor call on Organon & Co. acquisition available on Sun Pharma website.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/12a7ab7c-498b-486a-b3ff-82c97780f0b1.pdf)
,8 May - Postal ballot approved appointing Ms. Satyavati Berera as Independent Director for five years from 08 May 2026.,[Completion And Result Of Postal Ballot Dated 07 April 2026 8 May - Postal ballot approved appointing Ms. Satyavati Berera as Independent Director for five years from 08 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/43699651-e7c3-443a-a3c5-f957f48dce9f.pdf)
,8 Apr - Of newspaper advertisements about Postal Ballot/ E-Voting,[Announcement under Regulation 30 (LODR)-Newspaper Publication 8 Apr - Of newspaper advertisements about Postal Ballot/ E-Voting](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3012791d-1902-41c5-93de-807cdb90c722.pdf)
,7 May - CRISIL reaffirmed AAA/A1+ ratings with watch; ICRA reaffirmed AAA Stable/A1+ after Organon acquisition announcement.,[Announcement under Regulation 30 (LODR)-Credit Rating 7 May - CRISIL reaffirmed AAA/A1+ ratings with watch; ICRA reaffirmed AAA Stable/A1+ after Organon acquisition announcement.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ad347042-d0b6-40fc-8937-deab3bfb2b02.pdf)
,7 Apr - Postal ballot seeks approval to appoint Satyavati Berera as independent director; voting 9 Apr-8 May 2026.,[Shareholder Meeting / Postal Ballot-Notice of Postal Ballot 7 Apr - Postal ballot seeks approval to appoint Satyavati Berera as independent director; voting 9 Apr-8 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/83e803d9-985b-4bb5-b0b3-ae9abf51e844.pdf)
,6 Feb - Newspaper Advertisement for special window for transfer of Physical Shares,[Announcement under Regulation 30 (LODR)-Newspaper Publication 6 Feb - Newspaper Advertisement for special window for transfer of Physical Shares](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e1283f4f-f9dc-42a5-b24b-a986da9222c9.pdf)
,"6 Apr - Submission of Confirmation Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 31 March 2026","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 6 Apr - Submission of Confirmation Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 31 March 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9a1d4988-1cce-4102-ae89-0f3b570f7c37.pdf)"
,5 May - Transcript: Sun Pharma - Organon Acquisition Investor Call,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 5 May - Transcript: Sun Pharma - Organon Acquisition Investor Call](https://www.bseindia.com/xml-data/corpfiling/AttachLive/293c1789-7308-4864-982a-192b016de087.pdf)
,"4 Feb - Q3 sales Rs154,691m, adjusted PAT Rs35,367m; interim dividend Rs11; net cash $3.2bn; Unloxcyt and SEMA launches.","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 4 Feb - Q3 sales Rs154,691m, adjusted PAT Rs35,367m; interim dividend Rs11; net cash $3.2bn; Unloxcyt and SEMA launches.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1082d0ab-d6fb-40f5-873e-d7301397cd05.pdf)"
,Date,Document
,---,---
,2026-09-09,[Incorporation Of A Subsidiary Company](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cec4dec1-6fc4-46d0-b791-a3c0bc226b4e.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5997cf9f-4814-4cf3-bc4a-ddbea79982c3.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8e31f56-d8e1-48fd-af7a-9ffa10a5ab26.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fb071ee-557f-42f8-8884-0a3cb6e8df7d.pdf)
