Item,Date,Document
,"9h - Persistent held virtual one-on-one with Ashmore on Mar 24, 2026; reiterated Q3FY26 results, no new information.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 9h - Persistent held virtual one-on-one with Ashmore on Mar 24, 2026; reiterated Q3FY26 results, no new information.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d9fcb164-88d0-4e1a-92c0-91ced7b46e3f.pdf)"
,"9h - Newspaper publication dated April 22, 2026 is as enclosed.","[Announcement under Regulation 30 (LODR)-Newspaper Publication 9h - Newspaper publication dated April 22, 2026 is as enclosed.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/17141749-da8f-4d3a-b5a8-c2e73b480d3c.pdf)"
,"9h - NCLT sanctioned merger of Arrka Infosec into Persistent Systems on April 21, 2026.","[Intimation Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 9h - NCLT sanctioned merger of Arrka Infosec into Persistent Systems on April 21, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5e561941-ebc8-49a1-97a7-d512b77023e8.pdf)"
,"9h - Investor meetings with Aberdeen, Iroha, Bajaj AMC on Mar 19-20, 2026; reiterating Q3FY26 earnings.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9h - Investor meetings with Aberdeen, Iroha, Bajaj AMC on Mar 19-20, 2026; reiterating Q3FY26 earnings.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/facb451d-9529-4d69-929b-84e6115a3925.pdf)"
,"9h - Board approved audited consolidated and standalone financial statements for March 31, 2026.","[Audited Financial Statements Of The Company As Of March 31, 2026 9h - Board approved audited consolidated and standalone financial statements for March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/cfb4c9ab-b3f0-49a4-b385-cdc86b6af698.pdf)"
,9 Apr - Persistent launches Databricks AI-powered merchant risk management solution for banks and payment providers.,[Announcement under Regulation 30 (LODR)-Press Release / Media Release 9 Apr - Persistent launches Databricks AI-powered merchant risk management solution for banks and payment providers.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/acfb88d6-1aa7-468c-8930-592449287fc3.pdf)
,"8h - Trading window closed Mar 25, 2026 until 48 hours after March 31, 2026 results.","[Closure of Trading Window 8h - Trading window closed Mar 25, 2026 until 48 hours after March 31, 2026 results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1b2a5745-8dbd-427b-a3c3-ef6d8ad4bccd.pdf)"
,8h - Persistent Systems held an investor session with Mirabilis Investment Trust; no additional information was shared.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8h - Persistent Systems held an investor session with Mirabilis Investment Trust; no additional information was shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c37db7e8-534c-4e92-8ab6-9ec2e2322442.pdf)
,"8h - Persistent met Cusana Capital on Mar 18, 2026; reiterated Q3FY26 results, no new information.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8h - Persistent met Cusana Capital on Mar 18, 2026; reiterated Q3FY26 results, no new information.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4cba3743-19c7-4c16-98a9-d5e28b14f4ed.pdf)"
,"8h - Persistent met Axis Max Life on March 23, 2026; reiterated Q3FY26 earnings details; no new information.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8h - Persistent met Axis Max Life on March 23, 2026; reiterated Q3FY26 earnings details; no new information.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f904460e-3267-418a-a662-a17aa28c42f4.pdf)"
,Date,Document
,---,---
,2026-09-02,[Board Meeting Outcome for Outcome Of The Board Meeting Held On September 2 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a0274e1-4c9a-42b6-9dfc-d24474fd4e4c.pdf)
,2026-09-02,[Intimation Under Regulation 30 Of The SEBI (LODR) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d47a838-9a7c-458f-b83e-6602b589bc1e.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f45e5aa-2320-4546-b7ba-0ba5151bbac3.pdf)
,2026-09-01,[Receipt Of ESG Rating That Has Been Voluntarily Issued By M/S. Crisil ESG Ratings & Analytics Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49df1e67-973a-47dc-b38a-567bf4088438.pdf)
,2026-08-31,[Receipt Of ESG Rating That Has Been Voluntarily Issued By M/S. SES ESG Research Private Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=efbf3eda-dc84-4a8a-88a7-604f361f658b.pdf)
,2026-08-30,[Board Meeting Intimation for Intimation Under Regulation 29 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dd47b41-f9b8-44ac-916a-69a554cfd70c.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff540962-79fc-4cf5-8802-1d9f887ce2c4.pdf)
,2026-08-25,[Receipt Of ESG Rating That Has Been Voluntarily Issued By M/S. ESG Risk Assessment & Insights Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc25370b-290b-44e2-8c6d-425fe504e60d.pdf)
,2026-08-24,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9b85266-d389-4f1e-93bd-0f00980bd91e.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c883d650-746d-4a31-82c7-8c4c665d739d.pdf)
,Date,Document
,---,---
,2026-08-02,[Outcome Of The Board Meeting Held On August 1 2026 And Concluded On August 2 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b3942fa-32e2-4069-8af4-bf3ca9c3cf4f.pdf)
,2026-04-21,[Outcome Of The Board Meeting Held On April 20 2026 And Concluded On April 21 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f434a45-f1e5-4693-a9e6-113aec138d77.pdf)
,Date,Document
,---,---
