Item,Date,Document
,"9 Mar - Investor Meetings, organized by Batlivala & Karani Securities Pvt. Ltd","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9 Mar - Investor Meetings, organized by Batlivala & Karani Securities Pvt. Ltd](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a0175c1-c478-4b9e-8aef-fc703df81b4d.pdf)"
,6 Feb - Board meeting on 11 Feb 2026 to approve unaudited results for quarter/9M ended 31 Dec 2025; trading window closed.,[Board Meeting Intimation To Consider And Approve Unaudited Financial Results Of The Company And Other Business Matters For The Quarter And Nine Months Ended 31St December 2025. 6 Feb - Board meeting on 11 Feb 2026 to approve unaudited results for quarter/9M ended 31 Dec 2025; trading window closed.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2a7ded0e-fe7a-45ec-92b8-019ecf91d56d.pdf)
,"30 Mar - 3M India to cease PG&F operations after April 1, 2026 closing; FY25 sales ~INR 26 crore.","[Announcement Under Reg 30 Of SEBI (LODR) 30 Mar - 3M India to cease PG&F operations after April 1, 2026 closing; FY25 sales ~INR 26 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/011fc716-c913-4a9c-b95c-e16aff04a3ef.pdf)"
,30 Apr - 3M India says it does not meet SEBI large corporate criteria.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - 3M India says it does not meet SEBI large corporate criteria.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ecc4ec74-eb55-4a54-8a6f-80bdb859d74f.pdf)
,30 Apr - 3M India says it does not meet SEBI large corporate criteria.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - 3M India says it does not meet SEBI large corporate criteria.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ecc4ec74-eb55-4a54-8a6f-80bdb859d74f.pdf)
,"29 Jan - Board meeting Feb 12, 2026 to approve unaudited results for quarter ended Dec 31, 2025; trading window Jan 1–Feb 14.","[Board Meeting Intimation for Q3 2025-26 Financial Results And General Matters 29 Jan - Board meeting Feb 12, 2026 to approve unaudited results for quarter ended Dec 31, 2025; trading window Jan 1–Feb 14.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/adfd551a-4c77-47da-a29f-14556b7a6d53.pdf)"
,"26 Mar - Trading window closed from April 1, 2026; reopens 48 hours after audited results for quarter/year ending March 31, 2026.","[Closure of Trading Window 26 Mar - Trading window closed from April 1, 2026; reopens 48 hours after audited results for quarter/year ending March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/65f592ab-fc00-4a75-8252-066a976bc087.pdf)"
,25 Feb - News Paper Publication regarding Postal Ballot Notice,[Announcement under Regulation 30 (LODR)-Newspaper Publication 25 Feb - News Paper Publication regarding Postal Ballot Notice](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f84b2382-ef1c-4e41-8b25-0f45524a59da.pdf)
,"24 Feb - Signed APA with CBDT Feb 23, 2026; Rs.170.95 Crore tax expense recognised for FY2014–15 to 2022–23.","[Update On Advance Pricing Agreement With The Central Board Of Direct Taxes 24 Feb - Signed APA with CBDT Feb 23, 2026; Rs.170.95 Crore tax expense recognised for FY2014–15 to 2022–23.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8c74f9b7-dcde-4265-8b51-6ccc4fcd7c96.pdf)"
,"23 Apr - Rajiv Gupta ceases as Senior Management Personnel effective April 30, 2026, due to new 3M Group role.","[Announcement under Regulation 30 (LODR)-Change in Management 23 Apr - Rajiv Gupta ceases as Senior Management Personnel effective April 30, 2026, due to new 3M Group role.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e7f0c57c-6a17-4b49-ab51-7106fb23a3a8.pdf)"
,Date,Document
,---,---
,2026-08-28,[Clarification On Volume Movement](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c165891-a5a5-4f4f-8358-32ec56652802.pdf)
,2026-08-27,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4414bb25-dda3-4474-8cc4-e5896d0e704e.pdf)
,2026-08-26,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63628238-2519-4ddf-a677-28c084706219.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Meeting Updates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbc541f4-7ea9-4b93-bdbd-4c2a47fa8c9e.pdf)
,2026-08-15,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=491abd5a-156b-460b-914c-e9acb886d4fd.pdf)
,2026-08-14,[Board Meeting Outcome for Outcome Of Board Meeting Held On 14 August 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8dd22ca9-4970-44a2-9223-b9715e0c19f3.pdf)
,2026-08-11,[Intimation Under Regulation 30 Of SEBI (LODR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e989e772-5304-4b7a-a34e-b8287955755a.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd2d3d32-2844-46d0-bc2e-aa278882464d.pdf)
,2026-08-04,[Notice Of 39Th AGM To Be Held On August 26 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=df18826f-4db5-4eb2-b845-00d210bb195e.pdf)
,2026-08-04,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b94f0f35-840e-4c93-ac17-5228b8aaebf0.pdf)
,Date,Document
,---,---
,2026-08-14,[Financial Result For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27d996b2-ac6d-42bf-a654-697ec8f12f39.pdf)
,2026-05-22,[Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6d1c1d7-004f-44b4-9355-78c1cfc8ce7f.pdf)
,2026-02-12,[Financial Result For Q3 25-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=18ddc7ba-efc5-42a2-b9bf-7a3ab8eed337.pdf)
,2025-11-03,[Financial Result For FY Q2 25-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=705d1fc8-3948-486a-afef-5d3bab7f9454.pdf)
,2025-08-07,[Financial Result Q1 25-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09487024-de33-4579-b2ac-0afde2e39b0e.pdf)
,2025-05-28,[Financial Result For Q4 And FY 2024-25 And Outcome Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc7b8bd1-f9e0-4ad4-bf75-fe72ba0bcfce.pdf)
,2025-02-07,[Financial Result](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3bae79c-b11c-420a-be56-c6c5685b87a4.pdf)
,2024-11-12,[Financial Result For Q2 2024-25](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=072aaf83-2cb1-4704-8d7b-70e220528232.pdf)
,2024-08-06,[Financial Result For Q1 2024-25](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d14cd85-b53a-4f56-a605-137fc473e06b.pdf)
,2024-05-28,"[Financial Result For The Quarter And Financial Year Ended March 31, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28520ed8-6772-4fb8-8a8e-7cea8e68b86b.pdf)"
,Date,Document
,---,---
,2026-05-27,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=423ff711-c418-4037-a286-1d309c8360e5.pdf)
,2026-03-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=80fbe3a0-abef-4273-93b0-587c619d9714.pdf)
,2024-05-31,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7dd78cf-1a5a-4ee8-9257-0c7501da7ea2.pdf)
,2023-06-01,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=333c8031-57c7-4503-9ccb-264554dc9830.pdf)
,Date,Document
,---,---
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/423ff711-c418-4037-a286-1d309c8360e5.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/423ff711-c418-4037-a286-1d309c8360e5.pdf)
,May 2024,[Concall - May 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e7dd78cf-1a5a-4ee8-9257-0c7501da7ea2.pdf)
,Jun 2023,[Concall - Jun 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ec88d36-db5c-4bd7-895d-55967b2a2721.pdf)
,Jun 2023,[Concall - Jun 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2ec88d36-db5c-4bd7-895d-55967b2a2721.pdf)
,Jun 2023,[Concall - Jun 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/333c8031-57c7-4503-9ccb-264554dc9830.pdf)
,Jun 2022,[Concall - Jun 2022](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=674d248c-6886-4d32-aeec-fb249d141ece.pdf)
,Jun 2022,[Concall - Jun 2022](https://www.bseindia.com/xml-data/corpfiling/AttachHis/674d248c-6886-4d32-aeec-fb249d141ece.pdf)
,Date,Document
,---,---
,from nse,[Annual Report 2013 from nse](https://archives.nseindia.com/annual_reports/AR_253_3MINDIA_2012_2013_03072013120849.zip)
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b94f0f35-840e-4c93-ac17-5228b8aaebf0.pdf)
,from bse,[Financial Year 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/aea0da9e-249a-4d1d-a3d2-d482aaef9827.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/83e6e1c7-c601-4b6b-ba4a-1a07720eb114.pdf)
,from bse,[Financial Year 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d7a2a58a-1d23-434f-8a61-dd969e139c50.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b8de3714-3fce-4e98-8479-bd92c6e8efda.pdf)
,from bse,[Financial Year 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5d05c2c7-6233-4bea-b9a0-b7bf2849c1c7.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/406a377b-5507-4b82-8275-47bcbd08608a.pdf)
,from bse,[Financial Year 2022 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/86ab215b-089d-46c3-8718-d1ad773b12fa.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/523395/73931523395.pdf)
