Item,Date,Document
,2026-09-10,[Intimation Regarding ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3300e3ef-ff86-4d8d-bcb0-5f70596201ea.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Appointment of Statutory Auditor/s](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99e8bf8f-6725-4a42-a9e9-74a8801621a7.pdf)
,2026-09-01,[Change In Senior Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aeef119a-ea49-46e5-885f-8c5fb752e90c.pdf)
,2026-09-01,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59c7e065-151a-4f0b-99a6-95dc5399c11b.pdf)
,2026-08-31,[Presentation For Post - AGM Media Interaction](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e789443-e5b2-4387-9d69-f51804966ee0.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bf1df1d0-2bb5-4d40-9fa8-b0f04cfdba02.pdf)
,2026-08-26,[Disclosure Of Event Or Information Under Regulation 30 Of SEBI (LODR) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ed43f975-0b85-47a2-bccc-2f230f6e25dd.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a198ead4-c65a-479c-93aa-d69c85b6c740.pdf)
,2026-08-20,[Addendum To Notice Of 33Rd Annual General Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4c7395f-27cb-401e-8a2c-2ba1c45d4d98.pdf)
,2026-08-18,[Rumour verification - Regulation 30(11)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c91c4dd5-c05b-4146-95bd-33f98f9d98b4.pdf)
,Date,Document
,---,---
,8 May - ONGC board meets 26 May 2026 to approve FY26 audited results and consider final dividend.,"[Board Meeting Intimation for Considering And Approving The Following Business Items:- 1. Audited Financial Results For The Quarter And Financial Year Ended 31St March, 2026; And 2. Recommendation Of Final Dividend, If Any, For The Financial Year Ended 31St March, 2026. 8 May - ONGC board meets 26 May 2026 to approve FY26 audited results and consider final dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6cf1c198-ec29-4fee-91c3-d147ea57b0fb.pdf)"
,7h - APPCB issued stop production order for Mori#05 on 23.04.2026 after blowout and alleged environmental violations.,"[Disclosure Of Event Or Information Under Regulation 30 Of SEBI (LODR) Regulations, 2015 7h - APPCB issued stop production order for Mori#05 on 23.04.2026 after blowout and alleged environmental violations.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d9bd1e02-48e5-4ce6-9a8b-95574f16ee5b.pdf)"
,"6 Mar - Allotment of 70,30,676 shares ₹100 each in Bharat Ethane One and Two; ONGC retains 50% stake.","[Allotment Of Equity Shares By Joint Venture Companies 6 Mar - Allotment of 70,30,676 shares ₹100 each in Bharat Ethane One and Two; ONGC retains 50% stake.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/83b4f1c0-1753-4986-b038-de6e6ad724e9.pdf)"
,5h - ONGC appoints new CFO from 1 May 2026; approves ₹25 crore JVC and up to ₹264.93 crore IGGL support.,[Board Meeting Outcome for Outcome Of Board Meeting 5h - ONGC appoints new CFO from 1 May 2026; approves ₹25 crore JVC and up to ₹264.93 crore IGGL support.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3aee3fc1-b778-4664-abc0-fe0db4ef6f1a.pdf)
,5h - Board appointed Yogish Nayak S. as CFO from 1 May 2026; approved ₹25 crore JVC stake and IGGL support.,[Appointment Of Shri Yogish Nayak S. As Chief Financial Officer Of The Company 5h - Board appointed Yogish Nayak S. as CFO from 1 May 2026; approved ₹25 crore JVC stake and IGGL support.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a7761067-af32-4ec7-9b66-2a52659cedc3.pdf)
,4 Mar - 04.03.2026 ONGC reply to BSE: no pending disclosures; volume movement market-driven due to oil-price geopolitical tensions.,[Clarification With Respect To 'Volume Movement Letter' 4 Mar - 04.03.2026 ONGC reply to BSE: no pending disclosures; volume movement market-driven due to oil-price geopolitical tensions.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e369c568-71fd-4c84-9cf3-892c350017ef.pdf)
,"4 Apr - Fire at ONGC’s SHP Platform, Mumbai High, on 3 April 2026 was extinguished; 10 minor injuries.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 4 Apr - Fire at ONGC’s SHP Platform, Mumbai High, on 3 April 2026 was extinguished; 10 minor injuries.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b94faf43-54dd-48f5-9a5b-194777081526.pdf)"
,30 Apr - ONGC reported demise of Executive Director Debasish Mukherjee on 30.04.2026; he ceased as Executive Director.,[Change In Senior Management 30 Apr - ONGC reported demise of Executive Director Debasish Mukherjee on 30.04.2026; he ceased as Executive Director.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/337400d5-4df4-47c0-9e59-0cca7f7cb14b.pdf)
,30 Apr - ONGC reported demise of Executive Director Debasish Mukherjee on 30.04.2026; he ceased as Executive Director.,[Change In Senior Management 30 Apr - ONGC reported demise of Executive Director Debasish Mukherjee on 30.04.2026; he ceased as Executive Director.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/337400d5-4df4-47c0-9e59-0cca7f7cb14b.pdf)
,30 Apr - Manish Patil gets additional charge of Director (Finance) for three months from 1 May 2026.,[Additional Charge Of The Post Of Director (Finance) 30 Apr - Manish Patil gets additional charge of Director (Finance) for three months from 1 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9ae7c02b-0084-42ac-83d5-460bd6dfd13e.pdf)
,Date,Document
,---,---
,2026-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd3e8b16-7e14-40b2-af4a-fd36591b8853.pdf)
,2026-06-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf436c05-3f9d-467b-8d33-426902a45ef1.pdf)
,2026-02-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e7168a0-ed96-4c89-b545-00c5f2402252.pdf)
,2025-11-18,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86ae7e40-2405-416c-bee3-d9225c04d6dd.pdf)
,2025-08-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4506c4be-0b57-4251-b8da-c7a4504cc588.pdf)
,2025-05-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38a30a6c-7b5c-4a77-b41d-b928346b2ce4.pdf)
,2025-02-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c906f6b-6d8e-432a-ad6e-5110f2e76df4.pdf)
,2024-11-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3cc30236-1e83-4ecf-9f2a-4ee7ba083535.pdf)
