Item,Date,Document
,"8h - ICICI Lombard to host investor meets on May 6 and May 27, 2026.","[Schedule Of Analyst/ Institutional Investor Meet - Intimation 8h - ICICI Lombard to host investor meets on May 6 and May 27, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6741fb09-c8a7-476a-9240-85a56051fcea.pdf)"
,"8h - ICICI Lombard approved FY26 audited results, ₹7 final dividend, auditor change, Shyam Srinivasan appointment, ESOP grants.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8h - ICICI Lombard approved FY26 audited results, ₹7 final dividend, auditor change, Shyam Srinivasan appointment, ESOP grants.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d7ae1d76-8d77-41c4-b949-81ca433dd09d.pdf)"
,"8h - Extract of Audited Financial Results of the Company for the quarter and financial year ended March 31, 2026 - Newspaper Publication","[Announcement under Regulation 30 (LODR)-Newspaper Publication 8h - Extract of Audited Financial Results of the Company for the quarter and financial year ended March 31, 2026 - Newspaper Publication](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8c9d053f-1600-419a-a79b-e5f1c640113a.pdf)"
,"8h - Board approved FY26 audited results, ₹7 final dividend, auditor change, independent director appointment and stock grants.","[Grant Of Stock Options And Grant Of Stock Units 8h - Board approved FY26 audited results, ₹7 final dividend, auditor change, independent director appointment and stock grants.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a409c0cd-d337-4a68-ae8f-3169a36e1922.pdf)"
,"8h - Board approved FY26 audited results, ₹7 final dividend, auditor and director appointments, and ESOP grants.","[Announcement under Regulation 30 (LODR)-Appointment of Statutory Auditor/s 8h - Board approved FY26 audited results, ₹7 final dividend, auditor and director appointments, and ESOP grants.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/39b71fe0-e41a-46b4-bbc7-e524997ba94b.pdf)"
,"7 Apr - Q4-FY2026 and FY2026 earnings call on April 15, 2026 at 19:30 IST.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 7 Apr - Q4-FY2026 and FY2026 earnings call on April 15, 2026 at 19:30 IST.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b2e0f512-87af-44a4-8b1a-7f01ed7a0404.pdf)"
,"6h - ICICI Lombard notifies shareholders to claim FY2019 final dividend by June 1, 2026 before July 30 IEPF transfer.","[Communication Sent To Shareholders Regarding Transfer Of Dividend And Equity Shares To Investor Education And Protection Fund (IEPF) 6h - ICICI Lombard notifies shareholders to claim FY2019 final dividend by June 1, 2026 before July 30 IEPF transfer.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b8c9530a-ef05-4036-b0a8-61a618d178e1.pdf)"
,"6 May - Allotment of 103,173 equity shares on May 6, 2026","[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 6 May - Allotment of 103,173 equity shares on May 6, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/39ca28a5-19dd-4fed-b011-2c8449dc5d0c.pdf)"
,"6 Mar - ICICI Lombard will not participate in ICICI Securities Annual Investor Conference on March 9, 2026.","[Update On Schedule Of Analyst/ Institutional Investor Meet 6 Mar - ICICI Lombard will not participate in ICICI Securities Annual Investor Conference on March 9, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/09513af0-bb5b-4fbe-a1cc-60c3c51bf103.pdf)"
,"5h - ICICI Lombard hosted audio recording of FY26 earnings call on April 15, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 5h - ICICI Lombard hosted audio recording of FY26 earnings call on April 15, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/936da54f-6e67-4823-9a53-41c4ea0d8bbe.pdf)"
,Date,Document
,---,---
,2026-09-08,[Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03177fba-cdc7-43be-927a-4d644251e1f4.pdf)
,2026-09-02,[Update On Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c45f7d9d-8021-4fef-a3d5-4bebddaa661a.pdf)
,2026-09-02,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22fbb50f-3ad0-4942-8eb0-e97a78a5b7ef.pdf)
,2026-08-24,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1529360-6be8-43b0-9959-994adea40f44.pdf)
,2026-08-20,[Schedule Of Analyst/ Institutional Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40d7bc80-cbc0-4689-8a83-f6ee85d4bc17.pdf)
,2026-08-12,[Schedule Of Analyst/ Institutional Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54d717ab-6087-42d5-8946-207980eb7a73.pdf)
,2026-08-12,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=524f1e96-a468-4685-991c-6be810146fc6.pdf)
,2026-08-11,[Schedule Of Analyst/ Institutional Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=add27649-aefb-400f-8ec8-f120f72b6cc4.pdf)
,2026-08-08,[Update On Disclosure Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=520df731-1e4e-45c6-b320-630abcb9e99f.pdf)
,2026-08-07,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1cd2285d-7c44-4421-84a2-9ff7f1594ad0.pdf)
,Date,Document
,---,---
,2026-07-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de0f98ca-2ee9-4ffa-bb27-71051d79e9be.pdf)
,2026-04-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40aaaefd-5f2b-4fa6-951f-dcbe94cbb38f.pdf)
,2026-01-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b2cce43-4d5f-4f81-9430-cd0e6f96479f.pdf)
,2025-10-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d61f2e4-b858-4871-b049-f1237b282db2.pdf)
,2025-07-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a809b7d3-ca44-4410-acf7-af064786fe5a.pdf)
,2025-04-21,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee44c90c-af57-45dd-92c4-f450e5346978.pdf)
,2025-01-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=abcdf437-af13-4bb2-9a17-6c230e912fa4.pdf)
,2024-10-24,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12be674e-d321-4eb6-9d60-f5fdf727e0e0.pdf)
,2024-07-25,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=21427669-45f5-427d-a74b-7c982ceb5d9d.pdf)
,2024-04-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a68bda9c-8ea1-4f7f-9d6d-e9799fb6c600.pdf)
,Date,Document
,---,---
,2026-07-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e63f9869-8fca-491d-a9f4-2bb69f0d41b6.pdf)
,2026-04-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ded24d73-b6fb-46cb-b174-6744a0afaef9.pdf)
,2026-01-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cb4aa0ad-a6c3-4651-ac30-24e9834db81f.pdf)
,2025-10-14,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f3757aa8-edd5-4132-8dc2-a73b9e8e9758.pdf)
,2025-07-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b06ac246-5bf5-4614-80db-546bdad7b1ff.pdf)
,2025-04-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ea0bb8d-0a1d-400a-88e8-d955ed606679.pdf)
,2025-01-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=562ea0e2-2128-4af8-94f0-a8fae6384b63.pdf)
,2024-10-18,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e6e3fd5-4e91-4b6e-8a5c-c9d7cd6259db.pdf)
,2024-07-19,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0da3077-111f-49a7-b1fb-5c0054cc0f54.pdf)
,2024-04-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f703d30-f36d-493a-bcf5-85e150221112.pdf)
,Date,Document
,---,---
,2026-07-15,[Outcome Of The Board Meeting Held On July 15 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7844d216-f0fc-4d67-997d-14f20bf7d1f9.pdf)
,2026-04-15,[Outcome Of The Board Meeting Held On April 15 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1a5af1e6-6fa6-48a7-8ce2-15b21cd45228.pdf)
,2026-01-13,[Financial Results For The Quarter And Nine Months Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f08f2dfb-3d64-48b5-97d9-1d2a601e7a15.pdf)
