Item,Date,Document
,2026-09-10,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7444cb3f-1310-4ef8-8190-089fa831880e.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=719b4d06-a636-4379-b9ea-3eb44cdf16c2.pdf)
,2026-09-04,"[Shareholder Meeting / Postal Ballot-Scrutinizer""s Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=633cc18b-359f-4d80-816f-45b90f94dc97.pdf)"
,2026-09-04,[Shareholder Meeting / Postal Ballot-Outcome of Postal_Ballot](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1fb462a3-df56-458a-b0f5-c4eece235773.pdf)
,2026-09-04,[Receipt Of No-Objection Letters From The Stock Exchanges For Reclassification Of Promoter Group](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec0eb2b8-700e-4ed9-9fdb-1f2f72ddac7e.pdf)
,2026-09-01,[Disclosure Under Regulation 30 Of The Securities And Exchange Board Of India (Listing Obligations And Disclosure Requirements) Regulations 2015 (SEBI Listing Regulations) - Update On Transfer Of Smart World And Communication Business Unit](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d60a0467-d084-49ac-9784-67b52789c672.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f8e7f4f-ec2e-42f8-9638-1dfe5b747220.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48f3bc12-930f-4546-9397-fd3f1a9f924b.pdf)
,2026-08-19,[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e5e3de7-8a21-4fb7-aa8b-1e88a23303de.pdf)
,2026-08-12,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cabc5ba4-ac63-4501-9b03-37912e5bc985.pdf)
,Date,Document
,---,---
,2026-08-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d6d4fc8-86c8-480a-86ea-5198ebf9ac22.pdf)
,2026-07-14,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6965ca6d-58bd-4c7a-a6ac-901f16d7f058.pdf)
,2026-06-29,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5d681145-d069-43fd-ae6d-8aaff5901d63.pdf)
,2026-04-24,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=93e7a216-ff8b-4752-bb47-72bc386b1527.pdf)
,2026-04-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fcb732ea-e756-47b8-bb5d-e711532f5878.pdf)
,2026-01-15,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4d8fdea-d3f3-4ece-ab48-411b3e9c1aeb.pdf)
,2025-10-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41d3f4ff-dc37-46bb-9674-829eb3db43a0.pdf)
,2025-08-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=127b8405-02e6-4c9b-a4dc-1fd14a398ef9.pdf)
