Item,Date,Document
,2026-09-10,[Announcement Under Regulation 30 Of SEBI (LODR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19d736de-faf5-4781-9088-ebc2afe4e03f.pdf)
,2026-08-23,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49be6948-1891-4ec7-9e7c-96b79547730e.pdf)
,2026-08-22,[Announcement Under Regulation 30 Of SEBI (LODR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ddadc150-a8f9-45ce-a6f9-e69e704935de.pdf)
,2026-08-22,[Announcement Under Regulation 30 Of SEBI (LODR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c877aeab-40c1-4d1b-93ba-d270d68b7766.pdf)
,2026-08-21,[Notice Of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=355fcfd6-1233-448c-8175-fb8f3fd6e581.pdf)
,2026-08-21,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e19a06e2-b29e-41b3-a6c3-09a3fb3dd929.pdf)
,2026-08-21,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=30ec990e-0b25-4350-810d-61a3dbdb81fb.pdf)
,2026-08-19,[Fixation Of Record Date For Final Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=359669dd-bcc6-4580-ba5a-46c4907ced03.pdf)
,2026-08-19,[Intimation Of Date Of Annual General Meeting Of The Company](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d22594ae-fe10-4322-be09-6dda8c7ff749.pdf)
,2026-08-19,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2225b3b8-7430-499a-b12e-b26678df09d8.pdf)
,Date,Document
,---,---
,2026-08-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=efdbcce3-19cf-4864-b767-a97496b4261e.pdf)
,2026-05-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68b62dc1-1fc9-45c6-a6e0-041a8cc3409f.pdf)
,2026-01-27,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ba188de-135e-4826-85b2-efa72ce56a3b.pdf)
,2025-11-01,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04569b2b-a412-4d24-bd1d-d9744cd46f35.pdf)
,2025-07-26,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8a918a0-9771-4f1d-aa71-ef8eb1554df0.pdf)
,2025-05-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a80e827-f667-4c79-85e7-14c9dce2b88d.pdf)
,2025-01-23,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8b0ffa7-2858-433d-ad15-4e93e71e69fc.pdf)
,2024-11-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a69b4a43-dda2-46e4-ad37-52a63b843a75.pdf)
