Item,Date,Document
,8h - Mr. Ramesh Kumar Verma resigned as Akbarpur Unit Head on 21 April 2026; Mr. Pankaj Shahi elevated.,[Announcement under Regulation 30 (LODR)-Change in Management 8h - Mr. Ramesh Kumar Verma resigned as Akbarpur Unit Head on 21 April 2026; Mr. Pankaj Shahi elevated.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/a18a68b5-765d-4401-8ed0-ea4edf131d6e.pdf)
,8h - Board meeting on 23 April 2026 will consider NCD issuance limit within borrowing limits.,[Update on board meeting 8h - Board meeting on 23 April 2026 will consider NCD issuance limit within borrowing limits.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/748ff9e5-d6e2-4173-a927-dc80fe462d51.pdf)
,8 May - Board meeting on 15 May 2026 to approve audited standalone and consolidated FY26 results.,"[Board Meeting Intimation for Consideration And Approval Of The Audited Financial Results For The Quarter And Year Ended 31St March, 2026 8 May - Board meeting on 15 May 2026 to approve audited standalone and consolidated FY26 results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/02b7087e-0a9f-4434-b665-56fb95edfed9.pdf)"
,7 May - NSE Sustainability assigned Balrampur Chini Mills an ESG rating of 72 for FY2025.,"[Intimation Under Regulation 30 Of SEBI (LODR) Regulations, 2015 7 May - NSE Sustainability assigned Balrampur Chini Mills an ESG rating of 72 for FY2025.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/88c1cd6b-8bc7-41e0-a550-fe14c36f8594.pdf)"
,"7 May - Newspaper Advertisement published in Business Standard(National Daily) and Arthik Lipi(Regional Daily) regarding Second 100 Days Campaign-"" Saksham Niveshak"" launched by the Investor Education and Protection …","[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 May - Newspaper Advertisement published in Business Standard(National Daily) and Arthik Lipi(Regional Daily) regarding Second 100 Days Campaign-"" Saksham Niveshak"" launched by the Investor Education and Protection …](https://www.bseindia.com/xml-data/corpfiling/AttachLive/39912794-b88a-4ab3-97ee-416749fa62ef.pdf)"
,6h - EGM on 20 May 2026 to approve Rs 450 crore preferential issue of 93.16 lakh shares at Rs 483 each.,[Notice Of The Extra-Ordinary General Meeting Of The Company 6h - EGM on 20 May 2026 to approve Rs 450 crore preferential issue of 93.16 lakh shares at Rs 483 each.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2c637229-4b51-48bc-a239-eef0120e54e0.pdf)
,"6h - Board approved Rs 450 crore preferential issue, Rs 200 crore NCDs, PLA capex raised to Rs 3,080 crore, and a gypsum plant.","[Announcement under Regulation 30 (LODR)-Issue of Securities 6h - Board approved Rs 450 crore preferential issue, Rs 200 crore NCDs, PLA capex raised to Rs 3,080 crore, and a gypsum plant.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e06d2aa7-f41f-4951-8dca-b7791f15ee60.pdf)"
,6 May - Press release cites study showing PLA microplastics fell from 287 to 18 particles/kg in 180 days.,[Announcement under Regulation 30 (LODR)-Press Release / Media Release 6 May - Press release cites study showing PLA microplastics fell from 287 to 18 particles/kg in 180 days.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/175b1356-ff87-4c7d-acfe-09ca391dea31.pdf)
,"5h - Board approved 450 crore preferential issue, 200 crore NCDs, PLA capex revised to 3,080 crore, and 160 crore gypsum plant.","[Announcement Under Regulation 30-Updates 5h - Board approved 450 crore preferential issue, 200 crore NCDs, PLA capex revised to 3,080 crore, and 160 crore gypsum plant.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e4de075f-ec40-4705-b467-f0db702eab4f.pdf)"
