Item,Date,Document
,8 Apr - Max Healthcare to acquire 58.4% stake in Kalinga Hospital for ₹300 crore; approves ₹100 crore loan and ₹300 crore ECB.,[Announcement under Regulation 30 (LODR)-Acquisition 8 Apr - Max Healthcare to acquire 58.4% stake in Kalinga Hospital for ₹300 crore; approves ₹100 crore loan and ₹300 crore ECB.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/111853df-c202-4ed9-9cb3-ed94e28f0854.pdf)
,"8 Apr - Board approves 58.4% acquisition of Kalinga Hospital for ₹300 crore, plus ₹100 crore loan and ₹300 crore ECB.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8 Apr - Board approves 58.4% acquisition of Kalinga Hospital for ₹300 crore, plus ₹100 crore loan and ₹300 crore ECB.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1542d143-8c91-4988-b965-e3519dc9f497.pdf)"
,"8 Apr - Board approved 58.4% stake acquisition in Kalinga Hospital for ₹300 crore, plus ₹100 crore loan and ₹300 crore ECB.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 8 Apr - Board approved 58.4% stake acquisition in Kalinga Hospital for ₹300 crore, plus ₹100 crore loan and ₹300 crore ECB.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e4fc1a71-65cd-4ebc-b5b0-5646a05ab309.pdf)"
,"5h - Regulation 74(5) certificate confirms no demat requests during quarter ended March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 5h - Regulation 74(5) certificate confirms no demat requests during quarter ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6d14c79e-2d01-4fe2-b0e3-9954c64462be.pdf)"
,"4h - GST Officer withdrew ₹55.20 crore demand against Max Healthcare on April 21, 2026.","[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 4h - GST Officer withdrew ₹55.20 crore demand against Max Healthcare on April 21, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/14db4b39-db03-40c6-9da6-df96ae8cbe5d.pdf)"
,"25 Mar - NCLT ordered dissolution of ET Planners on March 25, 2026; liquidation completed; no material financial impact.","[Hon'Ble National Company Law Tribunal Order For Voluntary Liquidation Of ET Planners Private Limited 25 Mar - NCLT ordered dissolution of ET Planners on March 25, 2026; liquidation completed; no material financial impact.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/61375384-cff1-4eed-a302-138851068ae1.pdf)"
,"24 May - Max Healthcare applied on May 24, 2026 for RLCHF reclassification from promoter group to public.","[Update On Re-Classification Of Radiant Life Care Hospital Foundation From Promoter Group To Public Category 24 May - Max Healthcare applied on May 24, 2026 for RLCHF reclassification from promoter group to public.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94b4ab79-2592-40bc-947d-229e59597321.pdf)"
,"23h - Max Healthcare to acquire 58.4% of Kalinga Hospital for ₹300 crore, with ₹100 crore loan and ₹300 crore ECB.","[Outcome Of Board Meeting 23h - Max Healthcare to acquire 58.4% of Kalinga Hospital for ₹300 crore, with ₹100 crore loan and ₹300 crore ECB.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/903989c0-84cd-45ff-a25e-29ab4c1366ad.pdf)"
,"21 Feb - Appeal partly allowed: revised GST ₹85.36 lakh, penalty ₹85.36 lakh, interest ₹6.89 lakh; received 20 Feb 2026.","[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 21 Feb - Appeal partly allowed: revised GST ₹85.36 lakh, penalty ₹85.36 lakh, interest ₹6.89 lakh; received 20 Feb 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/54ce74ce-e489-4df5-a02c-18b2c49f423e.pdf)"
,"21 Apr - GST Officer withdrew ₹55.20 crore demand against Max Healthcare on April 21, 2026.","[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 21 Apr - GST Officer withdrew ₹55.20 crore demand against Max Healthcare on April 21, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/14db4b39-db03-40c6-9da6-df96ae8cbe5d.pdf)"
,Date,Document
,---,---
,2026-09-07,[Announcement under Regulation 30 (LODR)-Updates on Acquisition](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cc0f7b3e-1ef1-47b5-a62d-e823b14fd04a.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74a1ee85-e5fa-4f73-a5e5-b7c09b3ef476.pdf)
,2026-09-04,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=492cf69f-6ec4-44a3-93e5-d86bdf95d694.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78edfeb9-1539-48a3-a434-c2e09089cec1.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Acquisition](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=88cd0f22-74af-40e7-bcd9-b135e6f9c9bf.pdf)
,2026-08-26,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bece10eb-8b13-4b48-a4e8-0edc106f6790.pdf)
,2026-08-19,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6581f454-5127-4299-a525-ee13951e46a5.pdf)
,2026-08-14,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99e30e60-c240-4c9f-95c5-93bc511c00f5.pdf)
,2026-08-14,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e08d33d-b401-40d3-b317-d9a3923d38d1.pdf)
,2026-08-13,[Board Meeting Outcome for Meeting Held On August 13 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d432055-c3e2-4c92-800e-c4625c918fb9.pdf)
,Date,Document
,---,---
,2026-08-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=922086cc-1e96-40b8-966b-547204ed8364.pdf)
,2026-05-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=32d9c73a-07ea-42f8-bffa-14ed214222b7.pdf)
