Item,Date,Document
,9 Apr - Bosch submitted Regulation 74(5) certificate for 01.01.2026 to 31.03.2026.,"[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 9 Apr - Bosch submitted Regulation 74(5) certificate for 01.01.2026 to 31.03.2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9ec2017b-5a50-44a6-ac8f-d3d0c600eae6.pdf)"
,"7h - Board meeting Apr 8, 2026 to consider preferential equity issuance; postal ballot; trading window closed Apr 1–May 22, 2026.","[Board Meeting Intimation for To Consider Other Business Matters And Issuance Of Equity Shares Of The Company By Way Of Preferential Issue. 7h - Board meeting Apr 8, 2026 to consider preferential equity issuance; postal ballot; trading window closed Apr 1–May 22, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/7d535156-375f-419d-8e46-f5c72d5342a2.pdf)"
,"30 Apr - Bosch Limited filed initial disclosure for FY 2026-27, confirming it is not a Large Corporate.","[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - Bosch Limited filed initial disclosure for FY 2026-27, confirming it is not a Large Corporate.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d453cfe5-e2a8-446a-90ae-fbcf5181210f.pdf)"
,"30 Apr - Bosch Limited filed initial disclosure for FY 2026-27, confirming it is not a Large Corporate.","[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - Bosch Limited filed initial disclosure for FY 2026-27, confirming it is not a Large Corporate.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d453cfe5-e2a8-446a-90ae-fbcf5181210f.pdf)"
,"25 Mar - Board meeting May 20, 2026 to approve FY2026 audited results and recommend final dividend; trading window Apr 1–May 22.","[Closure of Trading Window 25 Mar - Board meeting May 20, 2026 to approve FY2026 audited results and recommend final dividend; trading window Apr 1–May 22.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0b1df289-879f-4d8d-aac0-7bde58b359f4.pdf)"
,"25 Mar - Board meeting May 20, 2026 to approve audited FY26 results; trading window Apr 1–May 22, 2026.","[Board Meeting Intimation for Audited Financial Results, Declaration Of Final Dividend For The Year Ending 31 March 2026 If Any And Other Incidental Matter Thereto 25 Mar - Board meeting May 20, 2026 to approve audited FY26 results; trading window Apr 1–May 22, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/53601040-9fb1-4729-8b29-5a898e78f382.pdf)"
,"23 Mar - Bosch and Tata AutoComp form equal JV for eAxles and motors; operations targeted mid-2026, Pune.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 23 Mar - Bosch and Tata AutoComp form equal JV for eAxles and motors; operations targeted mid-2026, Pune.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6e6f5af9-e70b-450d-aee1-1013454ec2d5.pdf)"
,23 Mar - Bosch and Tata AutoComp form equal JV for e-axles/e-motors; operations to start mid-2026; registered office Pune.,[Press Release - Joint Venture - Updates 23 Mar - Bosch and Tata AutoComp form equal JV for e-axles/e-motors; operations to start mid-2026; registered office Pune.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/aace8185-b16e-4b65-89cc-340406c9b395.pdf)
,"18h - Bosch Limited plans to acquire 100% of Bosch Chassis Systems India, subject to shareholder approval.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release (Revised) 18h - Bosch Limited plans to acquire 100% of Bosch Chassis Systems India, subject to shareholder approval.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e6f5d7e0-c681-4538-b681-6565830ae98a.pdf)"
,18 Mar - Bosch and Tata Autocomp forming 50:50 JV for e-axles; initial paid-up INR 10 lakh; up to INR 94 crore.,[Announcement under Regulation 30 (LODR)-Restructuring 18 Mar - Bosch and Tata Autocomp forming 50:50 JV for e-axles; initial paid-up INR 10 lakh; up to INR 94 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7f59d69f-3600-4081-8152-953391566454.pdf)
,Date,Document
,---,---
,2026-09-09,[Announcement Under Regulation 30(5) Of SEBI (LODR) Regulations 2015 - Authorization Of Kmps For Determining Materiality Of Events](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f532935-5ba7-4dae-bcc2-0a2329e3e34c.pdf)
,2026-08-14,[Intimation Under Regulation 30 Of SEBI (LODR) Regulations 2015 - ESG Ratings](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a548fddd-8641-4b1b-9212-e3de9fe90bbe.pdf)
,2026-08-12,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7c77c37-ea64-49e9-b524-7ca986793e2b.pdf)
,2026-08-11,[Announcement under Regulation 30 (LODR)-Meeting Updates](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de27eb98-7956-4b79-9139-ca9811a827c8.pdf)
,2026-08-11,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13c783a0-220f-472e-87b3-31836fb631c2.pdf)
,2026-08-11,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e99eb249-e3aa-4481-8f98-a743cfc7a0e2.pdf)
,2026-08-10,[Board Meeting Outcome for Intimation About The Outcome Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef8e33ee-ae69-47ac-b92b-91e7fef4c791.pdf)
,2026-08-03,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b1190b0-e86b-45c3-9ba3-5bee1ca9b6c4.pdf)
,2026-07-20,[Intimation About The Receipt Of Trading Approval For 2460 Equity Shares Issued On Preferential Basis](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a8cbee13-1fe1-4bb3-b902-07426d6246ca.pdf)
,2026-07-13,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dfc57f9e-51e1-49aa-8b3d-e69b163185ca.pdf)
,Date,Document
,---,---
,2026-08-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=653c96db-41aa-46d6-801c-d8f78ea0f4a3.pdf)
,2026-05-25,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4d8a8a8b-9715-4c9c-8e1f-ba36ed12f9bd.pdf)
,2026-04-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8308ebf-6855-415b-aa53-14b29c060254.pdf)
,2026-02-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b18b12b0-48d7-48ab-83f2-279a456970f8.pdf)
,2025-11-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a036a9db-11da-4dd9-94b8-64b8fb2f2033.pdf)
,2025-08-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e44b460-1ddd-4874-a61e-bba8f7fe8179.pdf)
,2025-06-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=126339ef-f88d-4ebb-a38b-20e2b2b8bba4.pdf)
,2025-01-31,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=258ceda3-5268-41b6-880b-265ee652e7b3.pdf)
,2024-11-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64a26164-2a11-4016-ba00-c19d697ae9f0.pdf)
,2024-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ccdc2a1-dceb-4852-8b6f-bf8d6f9bd249.pdf)
,Date,Document
,---,---
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f946f8b-5e58-40d2-b1f2-acc70add3d48.pdf)
,2026-05-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62a03a39-bacf-4a5b-b0be-9a120e6cb2c7.pdf)
,2026-04-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b69b5530-014e-498b-8971-1771e48f0276.pdf)
,2026-02-09,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42f43538-95ba-47d9-94a8-8d1ea2490eba.pdf)
,2025-11-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=050b5678-3951-4ebc-b7cc-4d073d468389.pdf)
,2025-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6eab9e20-3dbd-47da-afc3-8c989be04c0a.pdf)
,2025-05-29,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=80b10698-1613-42e0-bed8-7b788af90b30.pdf)
,2024-11-12,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bbde8816-b90f-484b-ac54-c73dcd49a204.pdf)
,2024-05-27,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=98505133-ce29-4461-8160-ac0897dda2f9.pdf)
,2024-02-13,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7682e0b-c2f6-47cb-81e8-679756863e48.pdf)
,Date,Document
,---,---
,2026-08-10,[Unaudited Financial Results For The Quarter Ending June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41d0164b-23b1-44a1-b4ec-b7526fe2a0e0.pdf)
,2026-05-20,[Intimation Under Regulation 30 & 33 Of SEBI (LODR) Regulations 2015 - Financial Results For The Year Ended March 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8284ee0-1635-4f67-8e8b-fd1d06549d33.pdf)
,2026-02-06,[Disclosure Under Regulation 30 And 33 Of The SEBI(LODR)-OUTCOME OF Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10b875a7-4a14-49e2-81f8-d4d90467bb80.pdf)
,2025-11-11,[Standalone And Consolidated Financial Results For The Quarter Ending 30 September 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0cdd8318-38e3-4eba-a038-24ecfb66888a.pdf)
,2025-08-04,[Results- Financial Results For The Quarter Ended June30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=084132ce-1b55-40db-8f9f-c88ee3f83b3e.pdf)
,2025-05-27,[Results- Financial Results For The Period Ended March 31 2025.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0efb2831-7e52-4fcc-9606-d70d1b04287c.pdf)
,2025-01-28,[Disclosure Under Regulation 30 And 33 Of SEBI LODR - Outcome Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=243366ec-1d6e-4f3d-8366-c6dd9ed22221.pdf)
,2024-11-12,"[APPROVAL OF UNAUDITED FINANCIAL RESULTS FOR THE QUARTER AND HALF YEAR ENDED SEPTEMBER 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e8c1ebd-372d-4b6f-a5d8-0acdc291941b.pdf)"
,2024-08-06,"[APPROVAL OF FINANCIAL RESULTS FOR THE QUARTER ENDED JUNE 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=abf2570c-9d76-41ce-8d3a-33df7fb184c5.pdf)"
,2024-05-24,"[Results For Financial Year Ended March 31, 2024.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8c59edd1-b04c-4d9f-850c-66c5aab97e75.pdf)"
,Date,Document
,---,---
,2026-08-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f0eea3ab-3a99-46d7-8eb8-20d4ee80c438.pdf)
,2026-06-02,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4974b2e2-09da-47cd-a937-a461afa101ce.pdf)
,2026-05-26,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6951f233-fffd-4a09-ba30-04517b01fdea.pdf)
,2026-05-20,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=497769b7-767c-48e2-ae07-195d5caaff43.pdf)
,2026-04-08,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23ebec0f-71f3-41ba-b362-58f7a1e2d98e.pdf)
,2026-02-06,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a373c53d-8106-4ed5-9bf1-4109cbba9e9f.pdf)
,2025-11-14,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e93af8b2-aa91-4c84-9623-f6c14aefecc1.pdf)
,2025-11-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5c6ea9a-bf53-4e89-898f-323563735362.pdf)
