Item,Date,Document
,"6 Mar - Of Schedule of Analysts/Institutional Investor Meetings under the SEBI (LODR) Regulations, 2015","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Of Schedule of Analysts/Institutional Investor Meetings under the SEBI (LODR) Regulations, 2015](https://www.bseindia.com/xml-data/corpfiling/AttachHis/477ac102-bc9a-4b12-a01a-5fe2a3ee811c.pdf)"
,"6 Feb - Transcripts of Analyst/Investors Call pertaining to the Financial Results for the third quarter and nine months ended December 31, 2025","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 6 Feb - Transcripts of Analyst/Investors Call pertaining to the Financial Results for the third quarter and nine months ended December 31, 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c63405f-bbd7-4819-b9e2-eebba26d4d31.pdf)"
,"6 Feb - Fitch affirmed Tata Chemicals’ Long-Term FC IDR at BB+ (Stable) on February 6, 2026.","[Announcement under Regulation 30 (LODR)-Credit Rating 6 Feb - Fitch affirmed Tata Chemicals’ Long-Term FC IDR at BB+ (Stable) on February 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/9f538f78-e344-43c7-bcc8-e48a7d21a429.pdf)"
,"6 Apr - Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the Quarter ended March 31, 2026","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 6 Apr - Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the Quarter ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/034d9cb5-adba-4351-8586-b9e5e50b0632.pdf)"
,5 May - Tata Chemicals asks physical shareholders to update KYC details with RTA as per SEBI circulars.,[Intimation To The Holders Of Physical Securities For Furnish KYC Details 5 May - Tata Chemicals asks physical shareholders to update KYC details with RTA as per SEBI circulars.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d04a8dc0-fa1f-403c-9cfe-477b160936e4.pdf)
,"5 May - Newspaper Advertisement- Audited Consolidated and Standalone Financial Results for the quarter and financial year ended March 31, 2026","[Announcement under Regulation 30 (LODR)-Newspaper Publication 5 May - Newspaper Advertisement- Audited Consolidated and Standalone Financial Results for the quarter and financial year ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b83ba2f9-3610-4625-a33d-48585464e288.pdf)"
,5 May - Newspaper Advertisement - Public Notice regarding Loss of share certificates,[Announcement under Regulation 30 (LODR)-Newspaper Publication 5 May - Newspaper Advertisement - Public Notice regarding Loss of share certificates](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f7b3ff69-0c95-47e5-9041-0af1afa22f68.pdf)
,"4 May - FY26 results: revenue ₹14,584 Cr, EBITDA ₹1,805 Cr; ₹11 dividend; Mithapur hit 1 MTPA soda ash.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 4 May - FY26 results: revenue ₹14,584 Cr, EBITDA ₹1,805 Cr; ₹11 dividend; Mithapur hit 1 MTPA soda ash.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/efb32966-d7d8-49a8-be22-b5f2a3636a84.pdf)"
,"4 May - Audio recording of FY26 Q4 results analyst call released; board approved results on May 4, 2026.","[Audio Recording Of Analysts/Investors Call Pertaining To The Financial Results For The Quarter And Financial Year Ended March 31, 2026 4 May - Audio recording of FY26 Q4 results analyst call released; board approved results on May 4, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/21efd37b-5e93-4e5b-9c50-761d3c60409a.pdf)"
,"4 May - Audio recording of FY26 Q4 results analyst call released; board approved results on May 4, 2026.","[Audio Recording Of Analysts/Investors Call Pertaining To The Financial Results For The Quarter And Financial Year Ended March 31, 2026 4 May - Audio recording of FY26 Q4 results analyst call released; board approved results on May 4, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/21efd37b-5e93-4e5b-9c50-761d3c60409a.pdf)"
,Date,Document
,---,---
,2026-09-09,[Intimation Under Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 For Update On Notice Issued To Tata Chemicals Magadi Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af379515-6527-4443-8c92-3b648db7ee66.pdf)
,2026-09-04,[Response To Media And News Articles On Tata Chemicals Magadi Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f9e453df-5ad9-4fff-9050-31fc77659179.pdf)
,2026-09-03,[Intimation Under Regulation 30 Read With Schedule III Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b68ee7d-791e-41e6-8552-a1c1e1e73f9f.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3be64e36-5cf6-491e-9088-8a10b32a4af1.pdf)
,2026-08-29,[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e534c33d-8d31-4472-a590-1821ed92e4dc.pdf)
