Item,Date,Document
,9 Feb - Trasncript for the Q3 Investors'' Conference call is being attached herewith along with the weblink for accessing the same on the Company''s website.,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 9 Feb - Trasncript for the Q3 Investors'' Conference call is being attached herewith along with the weblink for accessing the same on the Company''s website.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e59fefef-f352-4d32-bc93-b16600754d1c.pdf)
,8 May - Audio recording of FY2025-26 Q4 results conference call uploaded on company website.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8 May - Audio recording of FY2025-26 Q4 results conference call uploaded on company website.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9ce50f94-13a5-47f9-8668-710b341aecf0.pdf)
,"7h - India Ratings affirms CCL at IND AA- and revises outlook on ₹11,760 crore bank facilities to Stable.","[Announcement under Regulation 30 (LODR)-Credit Rating 7h - India Ratings affirms CCL at IND AA- and revises outlook on ₹11,760 crore bank facilities to Stable.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/88621377-46d0-4100-835a-a0e9d16d5842.pdf)"
,"7 May - CCL Products granted 1,61,850 ESOPs, vested 1,48,473 options, and revised senior management list on 7 May 2026.","[Intimation Of Grant Of Stock Options Under CCL Employee Stock Option Scheme-2022 And Changes In Structure Of Senior Management Personnel 7 May - CCL Products granted 1,61,850 ESOPs, vested 1,48,473 options, and revised senior management list on 7 May 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e28dea2c-949d-4d82-b758-98231402575a.pdf)"
,"7 May - Board approved FY26 audited standalone and consolidated results, recommending Rs.3 final dividend per share.","[Board Meeting Outcome for Outcome Of The Board Meeting 7 May - Board approved FY26 audited standalone and consolidated results, recommending Rs.3 final dividend per share.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e1af3cb8-ae4d-4965-a6e9-dca20506b9b9.pdf)"
,7 May - Board approved FY26 audited results and recommended Rs. 3 final dividend per share.,[Corporate Action-Board approves Dividend 7 May - Board approved FY26 audited results and recommended Rs. 3 final dividend per share.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f696e7a7-2129-43dd-a748-98c08c0dbb46.pdf)
,"5 Feb - Audio of Q3 FY2025-26 results conference call uploaded to company website on Feb 5, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 5 Feb - Audio of Q3 FY2025-26 results conference call uploaded to company website on Feb 5, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8816b162-6890-4fc9-bed1-826be7d63578.pdf)"
,"4 May - CCL Products revised the joining link for its May 8, 2026 Q4FY26 earnings call.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4 May - CCL Products revised the joining link for its May 8, 2026 Q4FY26 earnings call.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6434db8f-d792-4fef-9874-89f13dbe5e27.pdf)"
,30 Mar - Trading window closed from 1 April 2026 until 48 hours after audited FY2026 results declaration.,[Closure of Trading Window 30 Mar - Trading window closed from 1 April 2026 until 48 hours after audited FY2026 results declaration.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8e789441-dae9-4a5e-bb4b-30dcc611f3a1.pdf)
,3 Apr - Submitted Regulation 74(5) certificate for quarter ended 31 March 2026.,"[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 3 Apr - Submitted Regulation 74(5) certificate for quarter ended 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/327c398d-29b9-4823-a120-03c8fbd33399.pdf)"
,Date,Document
,---,---
,2026-09-08,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a57de6a7-46e9-4f31-95e1-f924dd072384.pdf)
,2026-09-08,[Link Of Recording Of The 65Th Annual General Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da984354-b437-40d3-84b6-516739e052ef.pdf)
,2026-09-08,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b0281f9-2043-4aa9-8912-aeaaa5e75cf3.pdf)
,2026-09-08,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1c7995ba-9b51-4b75-ad5d-8bba3753e8c7.pdf)
,2026-08-17,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4447dc9-9eb8-4a28-b7cb-e8cbc71f426e.pdf)
,2026-08-17,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8e99d20-9ab7-4be4-a502-0f903299b586.pdf)
,2026-08-17,[Notice Of The 65Th Annual General Meeting (AGM) Along With The Annual Report For The FY 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13c00792-7823-422a-ad67-b8f74983103d.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c292018-9af5-4931-ab9a-c6f3cae87cf5.pdf)
,2026-08-03,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb945eda-5054-4c1b-848b-72e89f522688.pdf)
,2026-07-30,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f81dbb7-9a81-4350-8f47-0503557585e4.pdf)
,Date,Document
,---,---
,2026-07-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f8bf29a-4dc3-45f2-b4e6-26ef45340714.pdf)
,2026-05-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ffd2b71-d0a0-4e18-ae35-20959e9de72e.pdf)
,2026-02-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e59fefef-f352-4d32-bc93-b16600754d1c.pdf)
,2025-11-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c14bd14-29d0-4f31-976c-0a846372ab90.pdf)
,2025-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ffa92e04-57f0-4f8f-a740-1e91c97b794c.pdf)
,2025-05-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c99c2027-681a-4625-af46-09b35ff1ad6a.pdf)
,2025-02-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac3f31df-f5c0-4d45-be73-0e0ff34ed548.pdf)
,2024-11-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ba26570-793a-494a-bbeb-2685bbced888.pdf)
,2024-08-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e357ccbd-685d-419f-9770-33301c450da4.pdf)
,2024-05-17,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6bfdfd65-298a-4285-8828-c8d05cd33704.pdf)
,Date,Document
,---,---
,2026-07-28,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e1446376-7c54-47e8-8c10-ff6f887d670b.pdf)
