Item,Date,Document
,2026-09-08,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=946cf221-a129-43f7-8a47-26f45895840c.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4afa84f9-901a-4273-a00d-9d25094c20ff.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a11925c9-3206-46fa-baab-e9ae4027e53f.pdf)
,2026-08-20,[Board Meeting Outcome for Change In Key Managerial Personnel](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0caa4ef6-4ed8-4a21-a2e9-d704c6a04cc9.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Resignation of Chief Financial Officer (CFO)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0b1cf11-d7a8-4271-b5d0-c7fc4341975d.pdf)
,2026-08-20,[Appointment Of Vikas Poddar As Chief Financial Officer & Whole Time Key Managerial Personnel And Senior Management Personnel Of The Company](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab10c964-dbd7-41c7-9c20-350ea7143443.pdf)
,2026-08-19,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=304c7a8a-9948-4e70-9816-81ae9c381d29.pdf)
,2026-08-19,[Announcement under Regulation 30 (LODR)-Acquisition](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b5a8f88-8034-42ab-a94d-5a7f7c8703f5.pdf)
,2026-08-11,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2eb48313-6ac6-4fe3-bb02-2fc0de0c42b5.pdf)
,2026-08-03,[Board Meeting Outcome for Outcome Of The Board Meeting Dated August 03 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa56b293-3dce-4b9f-87bc-38ba257b7075.pdf)
,Date,Document
,---,---
,2026-08-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b71c62d-fe57-40f0-b2de-822f0c09ec5c.pdf)
,2026-05-15,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a1a37d1-c427-4227-a07c-15c06f019ad5.pdf)
,2026-02-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36e8936a-d3ca-477b-872e-76437fa57cdf.pdf)
,2025-11-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9cd162f9-8f9a-4013-a919-027a93261602.pdf)
