Item,Date,Document
,"9h - Earnings call in relation to the audited standalone and consolidated financial results of HDFC Bank Limited for the quarter and year ended March 31, 2026","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9h - Earnings call in relation to the audited standalone and consolidated financial results of HDFC Bank Limited for the quarter and year ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c569cf19-72cb-495e-8ada-cae2d42743bf.pdf)"
,"7h - Removed three employees following DFSA decision notice (Sept 26, 2025); GNRC ordered removals March 9, 2026; no proceedings.","[Rumour verification - Regulation 30(11) 7h - Removed three employees following DFSA decision notice (Sept 26, 2025); GNRC ordered removals March 9, 2026; no proceedings.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/782b4bb6-4330-4da6-9572-f8b94831ad2e.pdf)"
,"7h - HDFC Bank noted retirement of Executive Director Bhavesh Zaveri effective close of business on April 18, 2026.","[Announcement under Regulation 30 (LODR)-Retirement 7h - HDFC Bank noted retirement of Executive Director Bhavesh Zaveri effective close of business on April 18, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2cf2bc40-5a4c-4d22-bc8b-f414dd54a2ae.pdf)"
,7 Apr - Publication of notice in newspaper for transfer of equity shares to IEPF authority,[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 Apr - Publication of notice in newspaper for transfer of equity shares to IEPF authority](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c3f73f74-46be-4f18-9f6d-3692ae8f9772.pdf)
,"6 May - RBI approved up to 9.95% aggregate holding in ICICI Bank and Kotak until May 5, 2027.","[Receipt Of Approval From The Reserve Bank Of India To HDFC Bank Limited For Making Investment In ICICI Bank Limited And Kotak Mahindra Bank Limited 6 May - RBI approved up to 9.95% aggregate holding in ICICI Bank and Kotak until May 5, 2027.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2fbcf40c-3662-42e8-a73f-840c986877ed.pdf)"
,"5h - Transcript of Analyst / investor call in relation to the intimation made by HDFC Bank Limited on March 18, 2026","[Announcement under Regulation 30 (LODR)-Earnings Call Transcript 5h - Transcript of Analyst / investor call in relation to the intimation made by HDFC Bank Limited on March 18, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/56739132-e21e-4503-aeb6-85f4f53c1244.pdf)"
,"5h - Atanu Chakraborty resigned March 18, 2026; RBI approved Keki Mistry interim Part-time Chairman from March 19, 2026 for three months.","[Announcement under Regulation 30 (LODR)-Resignation of Chairman 5h - Atanu Chakraborty resigned March 18, 2026; RBI approved Keki Mistry interim Part-time Chairman from March 19, 2026 for three months.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d2bfc245-aaf7-4931-969f-d092337405f4.pdf)"
,"4h - HDFC Bank posted audio recording of its April 18, 2026 earnings call on audited Q4 and FY2026 results.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 4h - HDFC Bank posted audio recording of its April 18, 2026 earnings call on audited Q4 and FY2026 results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f13455a0-d89e-4e04-b46f-fe5abf0272bb.pdf)"
,"4 Mar - Of schedule of analyst/ Institutional Investor Meetings under Regulation 30 of the SEBI (LODR) Regulations, 2015","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 4 Mar - Of schedule of analyst/ Institutional Investor Meetings under Regulation 30 of the SEBI (LODR) Regulations, 2015](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5d36cda1-4df0-41b0-9e9c-0c28bd0182a2.pdf)"
,"4 Apr - HDFC Bank reports March 2026 advances of ₹29,600 billion and deposits of ₹31,055 billion.","[Intimation Under SEBI (LODR) Regulations, 2015 4 Apr - HDFC Bank reports March 2026 advances of ₹29,600 billion and deposits of ₹31,055 billion.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/cacaa5a3-70a6-4a3d-aae7-3d5fceb74aac.pdf)"
,Date,Document
,---,---
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5107c080-e0eb-4bb9-81e9-b3955b520749.pdf)
,2026-09-06,[Grant Of Stock Options Under Employees Stock Option Scheme - 2024 And Grant Of Restricted Stock Units Under Employees Stock Incentive Master Scheme - 2022](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5130aae7-2c44-4189-9cf6-5213503ac24a.pdf)
,2026-09-01,[Intimation Of ESG Ratings Pursuant To Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dee5007-f436-4196-b1e9-69a62f82a103.pdf)
,2026-09-01,[Intimation Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4420c539-34d9-4cfb-a3b7-c0f88ccf0f4c.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=705cd9b1-0d0f-422b-9d60-8e3f7fcfa1b4.pdf)
,2026-08-29,[Disclosure Under Regulation 30 And Other Applicable Regulations Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ad49c11-e721-408b-9510-0836e36e609f.pdf)
,2026-08-29,[Disclosure Under Regulation 30 And Other Applicable Regulations Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce97473d-08d9-4c47-a8f5-ccdbbf798099.pdf)
,2026-08-24,[Intimation Of ESG Ratings Pursuant To Regulation 30 Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9315c54c-b3bc-46e7-afa6-e4f9650dd30f.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60ed4b4e-4a25-4acd-aa76-fa84846a29d8.pdf)
,2026-08-20,[Intimation Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2dad7869-74e9-499c-ad63-65da5e88a3a0.pdf)
,Date,Document
,---,---
,2026-07-18,[Unaudited Standalone And Consolidated Financial Results Of The Bank For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7abdb29f-c7a2-4f32-a37f-5273fded5000.pdf)
,2026-04-18,[Financial Results Including The Audited Standalone And Consolidated Financial Results Of The Bank For The Quarter And Year Ended March 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea66a60f-a54e-4aac-bbcc-789303bf74cc.pdf)
,2025-04-19,[Audited Standalone And Consolidated Financial Results Of The Bank For The Quarter And Year Ended March 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77dd1f75-6b85-4aac-8334-7d7c7b7eb410.pdf)
,2025-01-22,"[Unaudited Financial Results Of HDFC Bank Limited (""The Bank"") For The Quarter And Nine-Months Ended December 31 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0b7b00aa-4756-4881-a8ac-c53c3f3481b0.pdf)"
,Date,Document
,---,---
,2026-07-18,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7911494d-318d-4fc6-8de8-a45354a2d8e6.pdf)
,2026-04-18,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f13455a0-d89e-4e04-b46f-fe5abf0272bb.pdf)
,2026-03-19,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a29cbf3-47e5-4bf4-98e2-0e9d89fb94b7.pdf)
,2026-01-17,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3bad9826-8aca-40f2-8f07-3a4261c05c74.pdf)
,2025-10-18,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ae78d4a-a0cc-40bc-86ca-67acb254d2f7.pdf)
,2025-07-19,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56791016-9618-4785-b936-b79e91aa348f.pdf)
,2025-04-20,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d8560391-c72b-47a6-b2d1-68c364d3c0ea.pdf)
,2024-10-20,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ade0f857-89f2-4306-993e-233e38afffb0.pdf)
,2024-07-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64436847-9e75-4dc5-bf2e-259a535c7d4d.pdf)
,Date,Document
,---,---
,Oct 2025,[Concall - Oct 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=145964f9-580c-4d3f-b239-759f7b6a7a28.pdf)
,Oct 2025,[Concall - Oct 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/145964f9-580c-4d3f-b239-759f7b6a7a28.pdf)
,Oct 2024,[Concall - Oct 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c7affe75-673f-4507-b421-a7d5bab9d3e6.pdf)
,Mar 2026,[Concall - Mar 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/56739132-e21e-4503-aeb6-85f4f53c1244.pdf)
,Jul 2025,[Concall - Jul 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1268138-e288-4335-9764-7a944dfa3570.pdf)
,Jul 2025,[Concall - Jul 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/d1268138-e288-4335-9764-7a944dfa3570.pdf)
,Jan 2026,[Concall - Jan 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6e45f8a0-0fe6-40a3-8e5a-51c53713e6f0.pdf)
,Jan 2025,[Concall - Jan 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7e4ad26-5c9e-4ffe-a610-28241b35c3b0.pdf)
,Jan 2025,[Concall - Jan 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a7e4ad26-5c9e-4ffe-a610-28241b35c3b0.pdf)
,Apr 2025,[Concall - Apr 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff4ae1b4-cf07-4f6d-b097-3bd8139fb570.pdf)
,Date,Document
,---,---
,2026-03-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56739132-e21e-4503-aeb6-85f4f53c1244.pdf)
,2024-10-25,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c7affe75-673f-4507-b421-a7d5bab9d3e6.pdf)
,2024-07-25,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94d03650-9410-4870-b9ba-d4c553d2740b.pdf)
,Date,Document
,---,---
,2026-01-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aab7c9ec-6594-4434-913d-00660c6bd766.pdf)
,2025-10-18,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb5441ee-cf3c-4cfc-a034-b9587c476f20.pdf)
,2025-04-19,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e19ba89d-02a3-48aa-be3d-7ab0b6d200e4.pdf)
,2025-01-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4043b6a-465f-4bef-a9ea-ca3a72573cdb.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7d621500-082a-4342-b98d-ba677d3890c5.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/411e22d2-0720-4cec-b659-9ccd639f0f1a.pdf)
