Item,Date,Document
,"9h - Tata Power incorporated wholly-owned subsidiary TP Urja Limited on April 22, 2026, with ₹5 lakh capital.","[Regulation 30 - Incorporation Of Wholly-Owned Subsidiary. 9h - Tata Power incorporated wholly-owned subsidiary TP Urja Limited on April 22, 2026, with ₹5 lakh capital.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/dacb93e9-de5d-4d48-9b4f-c8876b79162d.pdf)"
,"9 Mar - Tata Power invested ₹50 crore for 40% of Dorjilung Hydro (1125 MW); total investment ~₹1,572 crore.","[Announcement under Regulation 30 (LODR)-Updates on Acquisition 9 Mar - Tata Power invested ₹50 crore for 40% of Dorjilung Hydro (1125 MW); total investment ~₹1,572 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/df635a63-f3f8-47e9-b902-aedcebf394b0.pdf)"
,9 Apr - Tata Power partners with Databricks for enterprise-wide data and AI platform to accelerate energy transition.,[Announcement under Regulation 30 (LODR)-Press Release / Media Release 9 Apr - Tata Power partners with Databricks for enterprise-wide data and AI platform to accelerate energy transition.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4d22b314-eb41-4d4e-ab92-ff406e3eaee6.pdf)
,"8 May - Tata Power and DGPC add 404 MW Nyera Amari project, taking Bhutan hydropower pipeline to 5,033 MW.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 8 May - Tata Power and DGPC add 404 MW Nyera Amari project, taking Bhutan hydropower pipeline to 5,033 MW.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ac210c92-3c30-44f6-ae51-72fcef25fcb9.pdf)"
,"7h - Tata Power to meet investors virtually at Morgan Stanley India Industrials & Energy Seminar on March 23, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 7h - Tata Power to meet investors virtually at Morgan Stanley India Industrials & Energy Seminar on March 23, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5933578f-f67c-4f3b-99f5-f67bd2eae6cb.pdf)"
,"7 Apr - Newspaper Publication in compliance with SEBI Circular dated December 24, 2025","[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 Apr - Newspaper Publication in compliance with SEBI Circular dated December 24, 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3f8e78df-67b4-48f6-a0f6-f9b453530448.pdf)"
,"7 Apr - Newspaper Publication in compliance with SEBI Circular dated December 24, 2025","[Announcement under Regulation 30 (LODR)-Newspaper Publication 7 Apr - Newspaper Publication in compliance with SEBI Circular dated December 24, 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7c16721e-719e-4fb0-85ac-51540002f483.pdf)"
,"6 Mar - Tata Power (March 6, 2026) partners with Salesforce to digitize rooftop solar, EV charging; deploys Agentforce and AI.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 6 Mar - Tata Power (March 6, 2026) partners with Salesforce to digitize rooftop solar, EV charging; deploys Agentforce and AI.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8e99389b-d117-4ea5-ad90-5262c74566f9.pdf)"
,"6 Apr - Tata Power disclosed transfer of 1,300 physical equity shares to two transferees on April 6, 2026.","[Intimation In Terms Of SEBI Circular No. SEBI/HO/MIRSD/DOS3/CIR/P/2018/139 Dated November 6, 2018. 6 Apr - Tata Power disclosed transfer of 1,300 physical equity shares to two transferees on April 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f7fe5241-4b36-46b7-9b6b-b82bde23c6b4.pdf)"
,"5 May - Bhutan and World Bank signed $515 million financing for 1,125 MW Dorjilung hydro project.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 5 May - Bhutan and World Bank signed $515 million financing for 1,125 MW Dorjilung hydro project.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/af1623cb-fc92-4a5e-b764-c84965599da1.pdf)"
,Date,Document
,---,---
,2026-09-04,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6411b26f-6666-40d9-a289-c762202c52ef.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f38f1a8f-a75f-41c0-af48-ccb284fd48f4.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a62832cd-299f-4849-b1a3-0848114fa298.pdf)
,2026-08-27,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fd8c1ce6-ddff-4131-a278-491ff58a09ed.pdf)
,2026-08-26,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f57869c6-fb60-4e62-85d9-7e59b546feb8.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dba3ab50-6a26-4003-aaf6-91a7bf78c51b.pdf)
,2026-08-24,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=224e5583-855e-485c-a72b-1fb05effb8ac.pdf)
,2026-08-18,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35bf1054-0ca0-4cfc-bfd4-0ad68dcc373a.pdf)
,2026-08-11,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0beb811f-673d-4592-87d5-b62d0c296446.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8949141-06b4-4f8f-a4ae-65349e7e987f.pdf)
,Date,Document
,---,---
,2026-07-31,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2eec946-af3f-4579-8a6b-1483aa6f7312.pdf)
,2026-02-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=93b975b6-96db-407e-b75e-8ba408beb787.pdf)
,2025-11-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc08c9a5-8cf1-4103-951a-2ab5bdce40cd.pdf)
,2025-05-16,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ea54098-79fe-444a-ab4a-2dce13dd511b.pdf)
,2025-02-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6dd10079-8819-4949-8302-8782d6b07643.pdf)
,2024-11-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f49726e-c0c7-487b-9392-c81f8bc11612.pdf)
,2024-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca6855ae-f15c-46a7-9ac4-5715c61376b1.pdf)
,2024-05-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b32cefea-a464-436b-b3af-9c979c1e2162.pdf)
,Date,Document
,---,---
,2026-07-27,[Results For Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=091bfdbe-622b-4a62-999e-a7dfca807443.pdf)
