Item,Date,Document
,2026-09-08,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=17f2faa9-0c1f-4fdc-9e50-283ec5075419.pdf)
,2026-09-04,[Clarification](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=842193fa-176d-4114-b5b4-001c6fc73392.pdf)
,2026-08-20,[Announcement Under Regulation 30 (LODR)-Receipt Of RERA Registration Certificate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8acb0dac-c72f-4836-88ba-b04ba2f66925.pdf)
,2026-08-19,[Analyst/Investor Meet - Intimation (Non-Deal Roadshow)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52f511d4-9bf0-4106-925b-5aaec18115da.pdf)
,2026-08-10,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4bce6983-0f81-4f73-b7bf-1abeef89c2fa.pdf)
,2026-08-09,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b2c9caf-6c93-470e-8387-a9a80a17ef3a.pdf)
,2026-08-08,[Board Meeting Outcome for Board Meeting Outcome For Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=81836d92-cd82-4713-a857-151082e4ea00.pdf)
,2026-08-08,[Announcement under Regulation 30 (LODR)-Monitoring Agency Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d34184b-45a6-4317-b98d-02b4d60e7b25.pdf)
,2026-08-07,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f70edcc-0d26-4d3c-b01a-3d72753279b7.pdf)
,2026-08-04,[Announcement Under Regulation 30 (LODR)-Analyst & Investor Day- Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b90c12e-4543-4690-aebd-d9deb1d31843.pdf)
,Date,Document
,---,---
,9h - Enforcement Directorate visited Anant Raj’s office regarding past sale of investments; business continues unaffected.,"[Clarification With Respect To Recent News Item Which Appeared In The ""Https://Www.Zeebiz.Com"" Dated April 24, 2026 9h - Enforcement Directorate visited Anant Raj’s office regarding past sale of investments; business continues unaffected.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3ac96c34-e9af-4ff7-ab4f-cdca7a06596c.pdf)"
,"9 Apr - Supplementary agreement for Gurugram housing project; Anant Raj gets exclusive rights, revenue share set at 17.69%.","[Intimation Under Regulation 30 Of SEBI (Listing Obligation Arid Disclosure Requirements) Regulation, 2015 9 Apr - Supplementary agreement for Gurugram housing project; Anant Raj gets exclusive rights, revenue share set at 17.69%.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a070428e-3b51-452b-924b-12d49149887c.pdf)"
,"9 Apr - Board meeting on May 11, 2026 to approve FY26 audited results and consider final dividend.","[Board Meeting Intimation for Audited Financial Results And Dividend 9 Apr - Board meeting on May 11, 2026 to approve FY26 audited results and consider final dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5e67c62d-2df3-46d3-aca2-044da2d9f6df.pdf)"
,"8h - QIP monitoring report for quarter ended March 31, 2026 shows nil deviation in proceeds use.","[Announcement under Regulation 30 (LODR)-Monitoring Agency Report 8h - QIP monitoring report for quarter ended March 31, 2026 shows nil deviation in proceeds use.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/40826b58-92d3-495d-be10-5f4b80ed3384.pdf)"
,"8h - On April 27, 2026, Anant Raj approved ₹3.58 crore acquisition of remaining 25% in RPPL.","[Board Meeting Outcome For Approval Of Investment In Subsidiary 8h - On April 27, 2026, Anant Raj approved ₹3.58 crore acquisition of remaining 25% in RPPL.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8d5720ec-4009-46cb-bcfc-7624931e3729.pdf)"
,"8h - Board approved FY26 results, Re.1 dividend, new WTD, 357 MW data center plan, and demerger committee.","[Announcement under Regulation 30 (LODR)-Code of Conduct under SEBI (PIT) Regulations, 2015 8h - Board approved FY26 results, Re.1 dividend, new WTD, 357 MW data center plan, and demerger committee.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/d32898c3-40a7-4abd-aeb5-e9e1107af78c.pdf)"
,"8h - Board approved FY26 audited results, Re.1 final dividend, appointed Anish Sarin WTD, and formed committee for demerger.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8h - Board approved FY26 audited results, Re.1 final dividend, appointed Anish Sarin WTD, and formed committee for demerger.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2b475051-50ea-410c-8ba2-92d3a2c35ce9.pdf)"
,"8h - Anant Raj will buy 25% Romano Projects stake for Rs 3.58 crore on April 27, 2026, making it WOS.","[Announcement under Regulation 30 (LODR)-Acquisition 8h - Anant Raj will buy 25% Romano Projects stake for Rs 3.58 crore on April 27, 2026, making it WOS.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1a78818d-8e9e-49a0-8a72-85e1c0764577.pdf)"
,"8h - Anant Raj approved Singapore WOS, Anant Raj Cloud Singapore Pte. Ltd., for data center and cloud services.","[Board Meeting Outcome for Proposal For Incorporation Of A Wholly Owned Subsidiary Company Outside India. 8h - Anant Raj approved Singapore WOS, Anant Raj Cloud Singapore Pte. Ltd., for data center and cloud services.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2032b2c6-915e-41ac-8f02-ac393abb9dc2.pdf)"
,"8h - Anant Raj approved Singapore WOS, Anant Raj Cloud Singapore Pte. Ltd., for data center and cloud services.","[Announcement under Regulation 30 (LODR)-Acquisition 8h - Anant Raj approved Singapore WOS, Anant Raj Cloud Singapore Pte. Ltd., for data center and cloud services.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/ad366f7c-72d2-4931-9a79-40787bc193fc.pdf)"
,Date,Document
,---,---
,2026-08-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b3cf886-7a1d-4250-80fa-57d49521f681.pdf)
,2026-05-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f24273e2-ebcf-475f-a448-64ffb3febd4e.pdf)
,2026-01-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1ea76a5-c69c-459a-9c84-75607719fb96.pdf)
,2025-11-10,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b3c7361-183e-4598-a569-dff8a843418b.pdf)
,2025-07-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b6452a4f-1cd4-41f2-a11d-8eaea6ba62b1.pdf)
,2025-04-22,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b79edae8-4090-479d-80be-1a8b4a4fe463.pdf)
,2025-02-04,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27c23af5-000c-4e10-bab9-4eff6b22bd6c.pdf)
,2024-10-30,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f92356ca-e039-47be-bbae-102132e76fd7.pdf)
,2024-07-30,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=685da3ed-7a11-4fd0-9d44-031d6ff769d2.pdf)
,2024-04-26,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5e45961-b63c-4120-a5bc-2366e641e73e.pdf)
,Date,Document
,---,---
,2026-08-08,[Results-Financial Results (Standalone And Consolidated) For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d60445e-acea-4519-b24a-c354a14eead3.pdf)
,2026-05-11,[Audited Financial Results](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf2492b8-6344-45be-b9f7-5d2bb44aaec0.pdf)
,2026-01-21,[Results-Financial Results (Standalone And Consolidated) For The Quarter Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76bf1181-4d9c-4353-9b9c-9ff966128006.pdf)
,2025-11-08,[Results-Financial Results (Standalone And Consolidated) For The Quarter And Half Year Ended September 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35ca6d1c-72da-4da0-ac33-32f8e2719612.pdf)
,2025-07-24,[Results-Financial Results (Standalone And Consolidated) For The Quarter Ended June 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ace36fa-0e44-4481-a1f7-555a2141707f.pdf)
,2025-04-21,[Audited Financial Results And Recommendation Of A Final Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b45a3c95-38a2-4960-bee9-19cbe83133fc.pdf)
,2025-02-01,[Results-Financial Results (Standalone And Consolidated) For The Quarter And Nine Months Ended December 31 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=858e51da-eb3b-449d-866f-73ac01986b2a.pdf)
,2024-10-28,"[Results-Financial Results (Standalone And Consolidated) For The Quarter And Half Year Ended September 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec4205f4-b990-42d8-b3ca-3b594a8b6cf4.pdf)"
,2024-07-27,"[Results-Financial Results (Standalone And Consolidated) For The Quarter Ended June 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5498ff4c-916e-4c83-a1c5-879c6d7808bf.pdf)"
,2024-04-24,[Audited Financial Results And Recommendation Of A Final Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f3e39b8-af19-4b53-bb18-38121595ff2d.pdf)
,Date,Document
,---,---
,Oct 2023,[Concall - Oct 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c64ca254-99ef-4de1-864e-c0258bcce276.pdf)
,Oct 2023,[Concall - Oct 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/eae6575b-631b-4243-8a79-c2326a839d54.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3ac557ff-2c8f-4014-b2d4-e7e582aa0e59.pdf)
,Nov 2024,[Concall - Nov 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/27b8b856-615a-44a5-8be4-157fd1831d5c.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f24273e2-ebcf-475f-a448-64ffb3febd4e.pdf)
,May 2023,[Concall - May 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/4c2a6e95-dc37-45cc-8ee5-82846b8f5101.pdf)
,Jul 2025,[Concall - Jul 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b6452a4f-1cd4-41f2-a11d-8eaea6ba62b1.pdf)
,Jul 2024,[Concall - Jul 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/685da3ed-7a11-4fd0-9d44-031d6ff769d2.pdf)
,Jan 2026,[Concall - Jan 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a1ea76a5-c69c-459a-9c84-75607719fb96.pdf)
,Feb 2025,[Concall - Feb 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/27c23af5-000c-4e10-bab9-4eff6b22bd6c.pdf)
,Date,Document
,---,---
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/443e6268-09d2-4ba3-a3a9-4c478098b164.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8698030a-7d1b-4cfb-987b-9571f7d1a989.pdf)
,from bse,[Financial Year 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/facc0986-5ea0-46cc-b6af-5d49c13facfe.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/8bf6dcbb-f722-4625-a066-66563b63e047.pdf)
,from bse,[Financial Year 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/dd571b2f-15e9-4b94-875d-2a003c3da529.pdf)
,from bse,[Annual Report 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/cc1ba513-6e4a-4044-be0b-847788dd198e.pdf)
,from bse,[Financial Year 2023 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/ce858a97-e23a-4b16-848a-efea1b7da5a8.pdf)
,from bse,[Annual Report 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/515055/73214515055.pdf)
,from bse,[Financial Year 2022 from bse](https://www.bseindia.com/bseplus/AnnualReport/500404/75930500404.pdf)
,from bse,[Annual Report 2021 from bse](https://www.bseindia.com/bseplus/AnnualReport/515055/71700515055.pdf)
,Date,Document
,---,---
,2025-11-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ac557ff-2c8f-4014-b2d4-e7e582aa0e59.pdf)
,2024-11-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27b8b856-615a-44a5-8be4-157fd1831d5c.pdf)
,2024-04-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03aa7997-f0a0-4f9b-8373-f4a4684da92d.pdf)
,2023-10-31,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eae6575b-631b-4243-8a79-c2326a839d54.pdf)
,2023-05-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c2a6e95-dc37-45cc-8ee5-82846b8f5101.pdf)
,Date,Document
,---,---
,2024-10-30,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=306ba4d9-1924-4a6b-b91d-271069225ab3.pdf)
,2024-04-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6aaf23a-2e97-4ec3-b3df-5ff45879f262.pdf)
,2023-10-24,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4520ff7f-5944-40d8-828e-2847d204c65a.pdf)
,2023-04-28,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b5afad9f-4975-467a-9b29-9072b19938c0.pdf)
