Item,Date,Document
,"8 Apr - Suzlon reports material price movement on 8 April 2026, with no known triggering event.","[Rumour verification - Regulation 30(11) 8 Apr - Suzlon reports material price movement on 8 April 2026, with no known triggering event.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e33a3107-bfd3-4007-a8b4-0aa025ddc3bf.pdf)"
,"8 Apr - DP) Regulations, 2018, enclosed please find certificate received from KFin Technologies Limited, the Registrar and Share Transfer Agent of the Company, for the quarter ended …","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 8 Apr - DP) Regulations, 2018, enclosed please find certificate received from KFin Technologies Limited, the Registrar and Share Transfer Agent of the Company, for the quarter ended …](https://www.bseindia.com/xml-data/corpfiling/AttachHis/07348ecf-fb43-4408-8d94-baf3b716728e.pdf)"
,"5h - Suzlon reports material price movement on 27 April 2026, with no triggering event identified.","[Rumour verification - Regulation 30(11) 5h - Suzlon reports material price movement on 27 April 2026, with no triggering event identified.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/efa402ee-9d43-4152-8559-302588a1c7c2.pdf)"
,"30 Apr - NCLT sanctioned Suzlon’s reserve reclassification scheme effective 30 September 2024, subject to ROC filing.","[Announcement under Regulation 30 (LODR)-Scheme of Arrangement 30 Apr - NCLT sanctioned Suzlon’s reserve reclassification scheme effective 30 September 2024, subject to ROC filing.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/1bce15ed-f101-4c0c-968d-668e7190f90b.pdf)"
,"30 Apr - NCLT sanctioned Suzlon’s reserve reclassification scheme effective 30 September 2024, subject to ROC filing.","[Announcement under Regulation 30 (LODR)-Scheme of Arrangement 30 Apr - NCLT sanctioned Suzlon’s reserve reclassification scheme effective 30 September 2024, subject to ROC filing.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1bce15ed-f101-4c0c-968d-668e7190f90b.pdf)"
,3 May - Mr. Gautam Doshi ceases as Suzlon Energy independent director from 4 May 2026 after completing two terms.,[Announcement under Regulation 30 (LODR)-Change in Management 3 May - Mr. Gautam Doshi ceases as Suzlon Energy independent director from 4 May 2026 after completing two terms.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/bd9ea1e8-21cf-4f06-ba34-8f197cf15e68.pdf)
,3 May - Mr. Gautam Doshi ceases as Suzlon Energy independent director from 4 May 2026 after completing two terms.,[Announcement under Regulation 30 (LODR)-Change in Management 3 May - Mr. Gautam Doshi ceases as Suzlon Energy independent director from 4 May 2026 after completing two terms.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/bd9ea1e8-21cf-4f06-ba34-8f197cf15e68.pdf)
,27 Mar - Mr Sairam Prasad resigns as CEO – Global Operations and Maintenance Services effective COB 31 March 2026; relocating for family health.,[Announcement under Regulation 30 (LODR)-Change in Management 27 Mar - Mr Sairam Prasad resigns as CEO – Global Operations and Maintenance Services effective COB 31 March 2026; relocating for family health.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/884950d8-62a5-4c41-9400-aade9199a044.pdf)
,"27 Apr - Suzlon reports material price movement on 27 April 2026, with no triggering event identified.","[Rumour verification - Regulation 30(11) 27 Apr - Suzlon reports material price movement on 27 April 2026, with no triggering event identified.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/efa402ee-9d43-4152-8559-302588a1c7c2.pdf)"
,"24 Mar - Suzlon wins ~100 MW repeat order from GAIL; supplying 47 S120 turbines (2.1MW) in Nandurbar, Maharashtra.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 24 Mar - Suzlon wins ~100 MW repeat order from GAIL; supplying 47 S120 turbines (2.1MW) in Nandurbar, Maharashtra.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/52a5bc9d-2406-4f01-bb45-ba354d3e5b74.pdf)"
,Date,Document
,---,---
,2026-09-08,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=02631684-eb8f-4659-a5fa-b056e9713afb.pdf)
