Item,Date,Document
,"9h - Mr. Yuichi Shimizu resigned; Mr. Ryuji Sakai appointed Additional Director effective April 28, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 9h - Mr. Yuichi Shimizu resigned; Mr. Ryuji Sakai appointed Additional Director effective April 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/3f03ea51-1b58-41c9-85b1-637561c35464.pdf)"
,"9h - Investor call scheduled for April 28, 2026 on Q4 and FY26 audited results.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9h - Investor call scheduled for April 28, 2026 on Q4 and FY26 audited results.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/5582df8e-5f94-4643-8f76-dc655ccb1bb9.pdf)"
,"4 May - Transcript of Q4 FY26 investor call; FY26 revenue crossed INR10,000 crore, capex guided at INR200 crore.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 4 May - Transcript of Q4 FY26 investor call; FY26 revenue crossed INR10,000 crore, capex guided at INR200 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/35305e2f-c4e1-490f-b253-a50e14e34606.pdf)"
,"4 May - Transcript of Q4 FY26 investor call; FY26 revenue crossed INR10,000 crore, capex guided at INR200 crore.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 4 May - Transcript of Q4 FY26 investor call; FY26 revenue crossed INR10,000 crore, capex guided at INR200 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/35305e2f-c4e1-490f-b253-a50e14e34606.pdf)"
,4 Feb - Q3 FY26 call: revenues/EBITDA grew; copper hit ~1.9–2%; capex ₹220 crore; greenfields to breakeven in 2–3 quarters.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 4 Feb - Q3 FY26 call: revenues/EBITDA grew; copper hit ~1.9–2%; capex ₹220 crore; greenfields to breakeven in 2–3 quarters.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/102972e5-a266-4166-9b27-73fc4edcda59.pdf)
,30 Apr - Company confirms it does not qualify as a Large Corporate under SEBI circulars.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - Company confirms it does not qualify as a Large Corporate under SEBI circulars.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/398c21bf-841f-4cf2-b92e-ec7d787a62db.pdf)
,30 Apr - Company confirms it does not qualify as a Large Corporate under SEBI circulars.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 30 Apr - Company confirms it does not qualify as a Large Corporate under SEBI circulars.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/398c21bf-841f-4cf2-b92e-ec7d787a62db.pdf)
,"28 Feb - Postal ballot (effective Feb 27, 2026) approved ESOP 2025, trust share acquisition, company loan/guarantee for trust, and director pay revision","[Shareholder Meeting / Postal Ballot-Outcome of Postal_Ballot 28 Feb - Postal ballot (effective Feb 27, 2026) approved ESOP 2025, trust share acquisition, company loan/guarantee for trust, and director pay revision](https://www.bseindia.com/xml-data/corpfiling/AttachHis/48230db4-4637-43f5-8ca3-8f352fae20ff.pdf)"
,"28 Apr - Yuichi Shimizu resigned; Ryuji Sakai appointed Additional Director effective April 28, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 28 Apr - Yuichi Shimizu resigned; Ryuji Sakai appointed Additional Director effective April 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/acbdb9d9-d130-4484-bc1f-462889be27ed.pdf)"
,"28 Apr - Yuichi Shimizu resigned; Ryuji Sakai appointed Additional Director effective April 28, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 28 Apr - Yuichi Shimizu resigned; Ryuji Sakai appointed Additional Director effective April 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/acbdb9d9-d130-4484-bc1f-462889be27ed.pdf)"
,Date,Document
,---,---
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bf4ca0c-9c6c-4c14-a5c6-b3ce396733d9.pdf)
,2026-09-03,[Disclosure On ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f76b1ffb-cd3f-4821-8661-536f25dc3978.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e81a7d8-62b6-4c66-a1b1-8331a96c954b.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4cdf5714-f8b1-447c-81d3-a3d289f99f8a.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12aa23e2-479c-4bb2-bf10-9dd1b58a3e9e.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f1a61e0c-5cc0-414e-a964-4768d38358a2.pdf)
,2026-08-21,[Update Regarding ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=409651f0-fbc0-4aeb-95c5-781eaaaafd33.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38e1733e-514c-422f-8ef4-0c16cfeff68e.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6fec26ad-e350-4069-aa7b-000e1ca9d09b.pdf)
,2026-08-05,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dcbf502-5ec2-4aeb-883f-472bf1c77bc7.pdf)
,Date,Document
,---,---
,2026-08-07,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2b98ddb-7eb1-4a1c-b581-49ec964acec7.pdf)
,2024-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eeefdac2-4267-4c3e-8092-676766c90232.pdf)
,2024-02-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6fabc4e1-2024-4a54-a7c7-a6fc66855b08.pdf)
,2022-11-04,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=82ef12fb-157e-4808-b777-37ed1a8961dd.pdf)
,Date,Document
,---,---
