Item,Date,Document
,"8 May - CARE report for quarter ended March 31, 2026 shows IPO proceeds utilized as per offer document; no deviations.","[Announcement under Regulation 30 (LODR)-Monitoring Agency Report 8 May - CARE report for quarter ended March 31, 2026 shows IPO proceeds utilized as per offer document; no deviations.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c9f46ba3-a413-494c-b5c1-5d484dfed520.pdf)"
,"8 May - Audio recording of Q4 FY26 earnings call released on May 08, 2026.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 8 May - Audio recording of Q4 FY26 earnings call released on May 08, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/e4f74162-bd1b-4ded-8e39-aa494ffd753a.pdf)"
,"8 Apr - Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended March 31, 2026","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 8 Apr - Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e0f222be-3dc4-438a-9a0c-e222cf1e0d2a.pdf)"
,"6h - Schedule of Analysts / Investors Meetings to be held between May 14, 2026 and May 19, 2026","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6h - Schedule of Analysts / Investors Meetings to be held between May 14, 2026 and May 19, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/28cb9581-bec9-4dbd-b889-1b5069d775db.pdf)"
,"5h - Allotment of 8,00,00,000 equity shares to Urban Company ESOP Trust","[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 5h - Allotment of 8,00,00,000 equity shares to Urban Company ESOP Trust](https://www.bseindia.com/xml-data/corpfiling/AttachLive/625d2c1c-84de-4ff2-8fe7-6503c650da76.pdf)"
,"30 Mar - Schedule of Analysts / Investor Meeting to be held on March 31, 2026","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 30 Mar - Schedule of Analysts / Investor Meeting to be held on March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/f3c13905-f2ed-418d-86b6-3e25ebd228cb.pdf)"
,2d - Urban Company received GST show cause notice for FY2022-23; demand totals Rs 8.70 crore.,"[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 2d - Urban Company received GST show cause notice for FY2022-23; demand totals Rs 8.70 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/8f31154f-bf12-4cf3-a5d3-cc5434f1d446.pdf)"
,"2d - Copy of Newspaper Publication- Financial Results for the quarter and financial year ended March 31, 2026","[Announcement under Regulation 30 (LODR)-Newspaper Publication 2d - Copy of Newspaper Publication- Financial Results for the quarter and financial year ended March 31, 2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2f5be276-9ef5-4ba8-94e7-1f4c89627e46.pdf)"
,"2d - Board appoints DPV & Associates LLP as secretarial auditors for FY2026-27 to FY2030-31, subject to AGM approval.","[Announcement under Regulation 30 (LODR)-Change in Management 2d - Board appoints DPV & Associates LLP as secretarial auditors for FY2026-27 to FY2030-31, subject to AGM approval.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/24d8ae25-1e31-4b6a-a343-eb62fcfb5665.pdf)"
,"28 Mar - InstaHelp surpassed 1 million monthly delivered bookings in March 2026, operating in five cities.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 28 Mar - InstaHelp surpassed 1 million monthly delivered bookings in March 2026, operating in five cities.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/10477355-7a02-4857-b6ba-9a7087633224.pdf)"
,Date,Document
,---,---
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fafb020b-61e7-4358-87b8-596fc17256fd.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e38a261-e763-4526-a176-44d882b981e6.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8b06730-4f8d-4d7e-a680-5039d53bb333.pdf)
,2026-08-27,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9902ce0e-be33-4be8-8365-f4ff15f7d8ea.pdf)
,2026-08-26,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1804c760-6ec3-4f41-a9e5-36c75fc12d86.pdf)
,2026-08-25,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=948c4343-a184-47ed-9c38-ba2e85c20308.pdf)
,2026-08-24,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bb1cbb3-4fc7-4895-8fba-718cceb72e0e.pdf)
,2026-08-23,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5bcb1155-a5e5-48b0-b637-924d54a8d3af.pdf)
,2026-08-21,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1acb0959-9653-4f2f-8be5-376d848e45e7.pdf)
,2026-08-21,[Disclosure Under Regulation 3(3) Of The SEBI (Share Based Employee Benefits And Sweat Equity) Regulations 2021 Submission Of Amended And Restated Urban Company ESOP Trust Deed](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=133a990a-a2a8-4657-97df-10909617a9e8.pdf)
,Date,Document
,---,---
,2026-08-02,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d8684a6-8853-4d5b-99db-b02d6b86d320.pdf)
,2026-05-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9467ec01-6ac1-4f1d-aa88-552b073557b1.pdf)
,2026-01-31,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=303452a6-6035-4dc6-9e0f-5c9b5a0c31ad.pdf)
,2025-11-06,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4b4bb9f-bbd1-4594-855d-bda8bbe3984b.pdf)
,Date,Document
,---,---
,2026-07-31,[Financial Results (Standalone And Consolidated) Of The Company For The Quarter Ended June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cf73d21-bc57-4331-a2bd-c9dfb8a23eb7.pdf)
,2026-05-08,[The Audited Financial Results (Standalone And Consolidated) For The Quarter And Financial Year Ended March 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ebf536ad-2ba0-44e1-a987-0e2816140439.pdf)
