Item,Date,Document
,2026-09-02,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f10e6977-d8a9-4ff6-9807-56da4432a277.pdf)
,2026-08-25,[Communication To Shareholders For Weblink Of The Annual Report For The FY 2025-26](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e44106f-441a-422a-b403-bb279df4e27f.pdf)
,2026-08-24,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24faa495-7fc8-4a82-a88f-beb9514fd016.pdf)
,2026-08-22,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=269df9af-40ac-4ad1-8cd8-cb1841608c07.pdf)
,2026-08-21,[Notice Of Annual General Meeting To Be Held On September 16 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4de91c6d-f100-4bc3-8dbf-2c48a702e788.pdf)
,2026-08-21,[Annual Report Pursuant To Regulation 34(1) Of SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae1f7fe0-13c8-424b-ac2b-0fb78f66ac77.pdf)
,2026-08-20,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=795cb8d6-f99c-4962-8d08-57f0370f90ff.pdf)
,2026-08-19,[Intimation Of 28Th Annual General Meeting Of The Company](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75234111-87ff-4ce2-9782-dc1babd136b0.pdf)
,2026-08-10,[Announcement Under Regulation 30 (LODR)-Updates (Grant Of ESOP)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=03e24940-77a6-48af-9534-a080dcebe3fc.pdf)
,2026-07-29,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8251a5b4-9657-4e6d-ae95-1010574d00a1.pdf)
,Date,Document
,---,---
,2026-08-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=83c289fa-7547-4b23-a91a-44b9b622e3c1.pdf)
,2026-06-01,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b167afe-5626-443a-b1ab-d818bdd0e4b7.pdf)
,2026-02-03,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ffc377d8-8aaa-4a39-ac91-3298dbf8a0e7.pdf)
