Item,Date,Document
,2026-09-03,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8bf6097-b18c-4ef5-8e4b-48c7ba0aa719.pdf)
,2026-09-03,[Record Date For Determination Of Eligibility For Dividend If Declared And To E-Vote On The Resolutions.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a8657f5-f75e-4a9e-b563-9ade768e4238.pdf)
,2026-09-03,[Book-Closure For The Purpose Of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2298a1e-79bb-48b1-bf00-e6af4c0abff4.pdf)
,2026-08-08,[Board Meeting Outcome for Financial Results Of The Company For The Quarter Ending June 30 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b65f635-7e2d-4e59-85a4-d4a614162d0d.pdf)
,2026-08-08,[Statement Of Deviation Of Funds For The Quarter June 30 3036](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8628b4f2-31e1-44c6-9599-2fbb0830ef74.pdf)
,2026-08-08,[Record Date For Dividend](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66cb4c26-2c99-458e-8f33-ca5ce2338291.pdf)
,2026-08-03,[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7c41213f-b5f2-4013-be71-254d1339ea11.pdf)
,2026-07-30,[Board Meeting Intimation for Notice Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c3e6d32-49b8-4a68-a4ac-9ce26c328edd.pdf)
,2026-07-15,[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c13edba8-e39f-43b4-93d0-595d5ec595c0.pdf)
,2026-07-01,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=81ebcd50-7003-4087-9766-0d2426a66460.pdf)
,Date,Document
,---,---
,"9 Apr - HBL won Rs83.81 crore PLW order for KAVACH supply, testing and commissioning by April 15, 2027.","[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order 9 Apr - HBL won Rs83.81 crore PLW order for KAVACH supply, testing and commissioning by April 15, 2027.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/234a7303-137c-4a19-9278-679757fd57da.pdf)"
,"9 Apr - HBL secured Rs83.81 crore PLW order for KAVACH supply, testing and commissioning by April 15, 2027.","[Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order 9 Apr - HBL secured Rs83.81 crore PLW order for KAVACH supply, testing and commissioning by April 15, 2027.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5f8db23a-cac8-4733-b8cc-22a34d952526.pdf)"
