Item,Date,Document
,"9h - Promoters pledged ~5.03 crore shares (₹30.6bn) on March 27, 2026 to refinance debt.","[Intimation Under Regulation 29 And 31 Of The SEBI (Substantial Acquisition Of Shares And Takeovers) Regulation, 2011 9h - Promoters pledged ~5.03 crore shares (₹30.6bn) on March 27, 2026 to refinance debt.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/9f0ab0cd-a842-406b-834c-9301526a864e.pdf)"
,"9h - Inter-se transfer of 1,12,88,989 shares (1.45%) from IIHL to IndusInd Limited on March 30, 2026.","[Intimation Under Regulation 29 Of The SEBI (Substantial Acquisition Of Shares And Takeovers) Regulation, 2011 9h - Inter-se transfer of 1,12,88,989 shares (1.45%) from IIHL to IndusInd Limited on March 30, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/956064ff-1a3c-49d5-8e6f-a3170904b1d2.pdf)"
,"9h - Board approved amended Fair Disclosure Code under SEBI PIT Regulations on April 24, 2026.","['Code Of Practices And Procedures For Fair Disclosure Of Unpublished Price Sensitive Information' ('Fair Disclosure Code') 9h - Board approved amended Fair Disclosure Code under SEBI PIT Regulations on April 24, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/328e22c2-48bb-442b-bf2a-54016babb4b8.pdf)"
,9 Mar - Please find attached herewith the captioned intimation.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9 Mar - Please find attached herewith the captioned intimation.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/fc5bb3fa-6e51-43af-b4b8-1b3190b37e34.pdf)
,"9 Apr - IndusInd Bank appoints Jagdeep Mallareddy as Head-Consumer Banking and Senior Management Personnel effective April 9, 2026.","[Announcement under Regulation 30 (LODR)-Change in Management 9 Apr - IndusInd Bank appoints Jagdeep Mallareddy as Head-Consumer Banking and Senior Management Personnel effective April 9, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b7c5e4d3-be53-447e-93a7-ccf08d48678d.pdf)"
,9 Apr - CARE reaffirms IndusInd Bank's INR 100 billion certificate of deposits rating at CARE A1+.,[Announcement under Regulation 30 (LODR)-Credit Rating 9 Apr - CARE reaffirms IndusInd Bank's INR 100 billion certificate of deposits rating at CARE A1+.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/7a853a01-52f5-4a0a-9422-c92adc40253a.pdf)
,"8h - IndusInd Bank appoints two independent directors and designates Ganesh Sankaran, Jagdeep Mallareddy as executive directors on April 24, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 8h - IndusInd Bank appoints two independent directors and designates Ganesh Sankaran, Jagdeep Mallareddy as executive directors on April 24, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6c800e0a-edba-488f-9007-61b767762942.pdf)"
,"8h - Committee approved grant of 10.5 lakh stock options to 130 employees under ESOP on April 24, 2026.","[Grant Of Stock Options Under The Employee Stock Option Scheme Of The Bank (ESOP Scheme) 8h - Committee approved grant of 10.5 lakh stock options to 130 employees under ESOP on April 24, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/dd49d05d-afcd-43f6-bdc3-7eb6be613a0d.pdf)"
,"8 Apr - Board meets April 24, 2026, to approve FY26 results and consider dividend; trading window closes until April 26.","[Board Meeting Intimation for Board Meeting Intimation For Approval Of The Audited Consolidated And Standalone Financial Results Of The Bank For The Quarter And Financial Year Ended March 31, 2026, And Recommendation Of Dividend, If Any, For The Financial Year 2025-26. 8 Apr - Board meets April 24, 2026, to approve FY26 results and consider dividend; trading window closes until April 26.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/989ef526-e8a6-4974-8e8f-454ab2c1968b.pdf)"
