Item,Date,Document
,9h - Schedule of Analyst/ Institutional Investor meetings with the company.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9h - Schedule of Analyst/ Institutional Investor meetings with the company.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/f757d50f-07e6-40dd-9561-989ed06b3f61.pdf)
,9h - Gravita confirms it is not a Large Corporate; outstanding borrowings were nil on 31 March 2026.,[Format of the Initial Disclosure to be made by an entity identified as a Large Corporate : Annexure A 9h - Gravita confirms it is not a Large Corporate; outstanding borrowings were nil on 31 March 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/1ad988c7-3fe4-4445-8cca-00de20662a84.pdf)
,8 May - Submission of copy of Newspaper Advertisement of Financial Results,[Announcement under Regulation 30 (LODR)-Newspaper Publication 8 May - Submission of copy of Newspaper Advertisement of Financial Results](https://www.bseindia.com/xml-data/corpfiling/AttachLive/83c6f69b-9413-4c69-8094-14f7bbbbe187.pdf)
,"8 May - Gravita India to add 42,000 MTPA lead recycling capacity at Phagi by June 2026 for Rs. 30 crore.","[Disclosure Under Regulation 30 Of SEBI (LODR) Regulations, 2015 - Capacity Addition 8 May - Gravita India to add 42,000 MTPA lead recycling capacity at Phagi by June 2026 for Rs. 30 crore.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/6126636b-2cfd-43ee-bcc2-ad7f3aa75150.pdf)"
,"7h - Board approved FY26 results, closed Recycling Infotech LLP, and sanctioned ₹160 crore copper recycling plant in Mandvi, Gujarat.","[Closure Of Subsidiary - Recycling Infotech LLP 7h - Board approved FY26 results, closed Recycling Infotech LLP, and sanctioned ₹160 crore copper recycling plant in Mandvi, Gujarat.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/cdbb9bf0-4bf2-46df-a282-8fbf3efde027.pdf)"
,"7h - Board approved FY26 results, 160 crore copper recycling plant, subsidiary closure, and Deloitte appointed internal auditor.","[Announcement under Regulation 30 (LODR)-Change in Management 7h - Board approved FY26 results, 160 crore copper recycling plant, subsidiary closure, and Deloitte appointed internal auditor.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b4f733ed-649d-44fd-870d-47b3bc69c07d.pdf)"
,7 May - Investor presentation of the company for year ended 31.03.2026,[Announcement under Regulation 30 (LODR)-Investor Presentation 7 May - Investor presentation of the company for year ended 31.03.2026](https://www.bseindia.com/xml-data/corpfiling/AttachLive/fe6e5d26-6386-4793-b47b-f2e1b1ef8979.pdf)
,"7 May - Gravita India plans ₹160 crore copper recycling plant in Mandvi, Gujarat; 29,400 MTPA, operations in 12 months.","[Announcement under Regulation 30 (LODR)-Press Release / Media Release 7 May - Gravita India plans ₹160 crore copper recycling plant in Mandvi, Gujarat; 29,400 MTPA, operations in 12 months.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2add18f8-8f6d-42bb-ac8f-59181b0f776d.pdf)"
,6 Mar - Company executives held one-on-one institutional investor meeting on 06-Mar-2026; presentation posted; no unpublished price-sensitive information shared.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 6 Mar - Company executives held one-on-one institutional investor meeting on 06-Mar-2026; presentation posted; no unpublished price-sensitive information shared.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/882fae8c-34a8-43e8-86b4-0dde7d106e8b.pdf)
,31 Mar - One-on-one institutional investor meetings on 31 March 2026; presentation posted; no unpublished price-sensitive information shared.,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome 31 Mar - One-on-one institutional investor meetings on 31 March 2026; presentation posted; no unpublished price-sensitive information shared.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/be22ec20-ecbb-40e0-8522-0a8e9d0191d3.pdf)
,Date,Document
,---,---
,2026-09-09,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1baea72d-5f56-40a8-a3a4-4ed5bacb5eb1.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=143c3559-0f24-4e6a-a61a-1091dd65a6c3.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91a46015-7f18-4dc9-bb13-c48122d7db1e.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Outcome](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef8f1c43-4194-4d04-b329-95295ef171aa.pdf)
,2026-09-02,[Notice Of 34Th Annual General Meeting.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=08642b9a-aca5-4802-9193-29ff1471e4b5.pdf)
,2026-09-02,[Reg. 34 (1) Annual Report.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45bb97fd-ed72-4260-bdea-c89e7ccd876b.pdf)
,2026-09-02,[Business Responsibility and Sustainability Reporting (BRSR)](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42660591-4b4a-4c27-bd34-eacd71aefd07.pdf)
,2026-09-02,[Intimation Of Book Closure](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0b1f3ba3-2f22-4d50-825b-48eaf32b9088.pdf)
