Item,Date,Document
,2026-09-07,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa959f70-9230-40af-8eea-a369bd83db9d.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2c72488-8698-469f-a1ef-b78c8ff38f0f.pdf)
,2026-08-31,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae6bb73c-1dd2-426d-8027-1bea885da8a4.pdf)
,2026-08-28,[Disclosure under Regulation 30A of LODR](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ab7de79-076e-4215-b69b-d559940cd9b5.pdf)
,2026-08-28,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=406a95ac-6434-483d-b4af-e15c8088c8c2.pdf)
,2026-08-27,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=522efb9d-f895-4787-b0cc-b73336ad3206.pdf)
,2026-08-21,[Intimation Regard Grant Of Employee Stock Options To Employees](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d017f3cc-df1f-4e95-8696-390cf5c7d809.pdf)
,2026-08-17,[Disclosures under Reg. 29(1) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6B281585_4929_45C1_AE95_098284901EA7_142821.pdf)
,2026-08-14,[Disclosures under Reg. 29(2) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=BE2F9509_AC0A_437E_8EF9_FAE13531BF78_125317.pdf)
,2026-08-14,[Disclosures under Reg. 29(1) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=D3007AE6_D58F_4C98_875A_D1B650EF1D1E_130515.pdf)
,Date,Document
,---,---
,2026-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff926f9f-5aeb-4ba2-8e09-1e3b06396978.pdf)
,2026-06-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fee9494d-4106-4ae2-95c9-f2fa28f0e8ff.pdf)
,2026-02-20,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c9c9fe5-04f3-4175-89d8-34f4b1009335.pdf)
,2025-12-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56f5045e-8dae-4218-84f5-152b9773a86c.pdf)
,Date,Document
,---,---
,2026-08-06,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13f45419-7354-48dd-a3f2-9136d765545d.pdf)
,2026-06-02,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8ee667f-f8c9-45bb-b408-c1c0b98a6587.pdf)
,2026-02-13,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1803f000-494a-4549-9879-368a821ca4c6.pdf)
,2025-12-05,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dc032e95-5e11-4ca8-9591-fdd6d4e92c70.pdf)
,Date,Document
,---,---
,2026-08-05,[Outcome Of Board Meeting Held On August 5 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ad965a9-326c-4e36-85b0-0bdc47f8fee4.pdf)
,2026-05-30,[Outcome Of Board Meeting Held On May 20 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2a0a9ef-ca6b-4aa8-95aa-64dab1ad2f0f.pdf)
