Item,Date,Document
,2026-09-10,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a029a5b3-baf7-4817-be7b-8949db66c354.pdf)
,2026-08-31,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87128dce-01bb-4640-aa15-64f56001a5f4.pdf)
,2026-08-12,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e71214f3-dd3e-40c3-abe4-d4b9a516bdb7.pdf)
,2026-08-10,[Intimation Of ESG Score Given By NSE Sustainability Ratings And Analytics Limited](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a26dc397-f6b3-4988-86a5-0489ff15ebbf.pdf)
,2026-07-27,[Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2b2d849-3616-4c17-b58b-23fface2fc6d.pdf)
,2026-07-25,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0257cab1-847f-4f78-9fcf-e516b6c00582.pdf)
,2026-07-25,[Update On Composite Scheme Of Arrangement](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3377f190-b55b-4513-98dc-d77168ffc07e.pdf)
,2026-07-24,[Board Meeting Outcome for Outcome Of Board Meeting](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d737d0c6-2a2c-49e6-8ee2-e566040264c6.pdf)
,2026-07-24,[Announcement under Regulation 30 (LODR)-Change in Directorate](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d9e973b-786d-4e26-9c9a-b25b6eda0d0a.pdf)
,2026-07-24,[Announcement under Regulation 30 (LODR)-Press Release / Media Release](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1b503cc-05ce-4c5c-80a4-c2a0b688cb86.pdf)
,Date,Document
,---,---
,2026-07-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4a19b33-9fe2-4bd0-a9a5-6e92fce415d9.pdf)
,2026-05-05,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d12ab627-2b3d-4940-85ec-b46d30fb9f3d.pdf)
,2026-01-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=733ba0ea-bb83-4bac-b624-0414a23de9e9.pdf)
,2025-10-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=654c0e5d-8e0d-42be-a414-235d479ff4c3.pdf)
,2025-07-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a030198e-b134-4f95-86d5-d6a4ae7de8ab.pdf)
,2025-04-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b05cd9d-83da-4afb-9c97-02aadb8d0854.pdf)
,2025-01-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b5a37d17-3cd2-46c3-be89-9dcf70b9c1ff.pdf)
,2024-10-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7dc7fcbb-ed78-4011-ae2a-91d6eae6891c.pdf)
,2024-07-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f472e1a8-6a1d-4b08-b517-20185dbaacbd.pdf)
,2024-04-30,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=196b260f-d297-4746-92ad-0acac8638329.pdf)
,Date,Document
,---,---
,2026-07-24,[Results - Financial Results For Quarter Ended 30.06.2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b2da54e1-1438-4d9c-bb30-2481eb3d8be8.pdf)
,2026-04-30,[Results - Financial Results March 31 2026](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=789a6ad1-fbd1-4096-b38d-2b3e4ff636d0.pdf)
,2026-01-23,[Results - Financial Results For Quarter Ended December 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1029229c-0a32-4970-b587-97a680bf2bc6.pdf)
,2025-10-23,[Financial Results For The Quarter And Half Year Ended September 30 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a712afa-c933-4286-ae6a-7c35857aa136.pdf)
,2025-07-25,[Unaudited Financial Results For The Quarter Ended 30.06.2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5704577-f7fa-48fb-9670-37bb094b5d9b.pdf)
,2025-04-24,[Results - Year Ended March 31 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97a69189-942a-4ebb-8209-fdca1f724058.pdf)
,2025-01-24,[Results For The Quarter Ended 31.12.2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40f6294a-0346-4a9a-9dc8-baf1790984ae.pdf)
,2024-10-24,"[Results - Half Year Ended September 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2fc8f3b-ed4a-451f-b5d7-75cd64615fc2.pdf)"
,2024-07-25,"[Unaudited Financial Results For The Quarter Ended June 30, 2024](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6988078a-053b-4792-9288-d953fd33d93a.pdf)"
,2024-04-25,[Financials For Q4 FY 24](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58a8514d-9069-48e1-afdf-a14d70eb492c.pdf)
,Date,Document
,---,---
,2026-07-24,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77667f33-e7ac-4d89-9b67-da44963ef2d0.pdf)
,2026-04-30,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ee50d06-7f2d-4b47-b1f6-0e0334ba2886.pdf)
,2026-01-23,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b8dd00f6-ba6a-437c-b95c-dc648f332cbd.pdf)
,2025-10-23,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e3fd55b-03fd-49b5-9b0b-664609c37d92.pdf)
,2025-09-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3146483d-2e4c-4a3a-b6df-9695d22569a5.pdf)
,2025-07-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=724ecf4e-219c-4603-840f-8cdcd8936daa.pdf)
,2025-04-24,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2d7249f-f4c2-4781-a1c6-83671b2e7809.pdf)
,2025-01-24,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e0b23002-a557-4284-ad80-f02cff3cf8a8.pdf)
,2024-10-24,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9cad10ba-dc78-423f-8227-acf2e8478806.pdf)
,2024-07-25,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10885408-f7f3-430f-9719-a4294560e7c7.pdf)
,Date,Document
,---,---
,"9 Apr - Board meets April 30, 2026 to approve FY26 audited results and consider second interim dividend.","[Board Meeting Intimation for Consideration Of Audited Financial Results For The Quarter And Year Ended March 31, 2026 And Payment Of 2Nd Interim Dividend For FY 2025-26 9 Apr - Board meets April 30, 2026 to approve FY26 audited results and consider second interim dividend.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/e4d33b8e-6fa9-4ecc-9ab2-3f181ec36e6b.pdf)"
,"7 Apr - Unsecured creditors approved Laurus Synthesis and Sriam Labs composite scheme on April 6, 2026.","[Update On Meetings Of Unsecured Creditors In Relation To The Composite Scheme Of Arrangement 7 Apr - Unsecured creditors approved Laurus Synthesis and Sriam Labs composite scheme on April 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/08fa9f49-a067-492c-b13c-95a9ea16b68d.pdf)"
,"6 Mar - Laurus Labs to attend Investec India Conference Mar 12-13, 2026 in Hyderabad (in-person meetings).","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 Mar - Laurus Labs to attend Investec India Conference Mar 12-13, 2026 in Hyderabad (in-person meetings).](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a8d92145-aa26-4f82-85b9-3a2941b22914.pdf)"
,"30 Apr - Laurus Labs appoints Dr. Shekhar Mande and Ms. Sutapa Banerjee as independent directors from July 2, 2026; Aruna Bhinge retires July 6, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 30 Apr - Laurus Labs appoints Dr. Shekhar Mande and Ms. Sutapa Banerjee as independent directors from July 2, 2026; Aruna Bhinge retires July 6, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/73df354c-9eb7-4881-9158-2a22977f0caa.pdf)"
