Item,Date,Document
,2026-09-10,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7ca691c5-9af9-457c-8d09-f5a4d2939439.pdf)
,2026-09-09,[Intimation Of Sale And Transfer Of Project Specific SPV/Subsidiary.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=43b64249-e361-4f84-b0e7-06218fa0e72e.pdf)
,2026-09-08,[Disclosures under Reg. 29(1) of SEBI (SAST) Regulations 2011](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7BF9B678_9730_41A8_9E5E_F988B50349DD_173839.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Appointment of Statutory Auditor/s](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f25dbc0-d05e-4bad-b86a-36c34124e9f0.pdf)
,2026-09-07,[Announcement under Regulation 30 (LODR)-Credit Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ab0ef7a-9e17-420d-940f-23919a40af74.pdf)
,2026-09-07,[Press Release - REC Limited Successfully Issued IndiaS First Pilot Issue On Tokenized Corporate Bonds Under SEBI Regulatory Sandbox Framework.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d85531f-f573-4a97-a3bc-1a8ba418501e.pdf)
,2026-08-27,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9c1ee4a-2b02-40ad-8ef3-504ba459d9f7.pdf)
,2026-08-26,[Intimation Regarding Imposition Of Fines By Stock Exchanges.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=309a5c35-29cc-42cb-b995-032a6fea0265.pdf)
,2026-08-25,[Intimation Of Incorporation Of Subsidiary Companies.](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91d2ce96-0bca-417c-b198-ca6e4eb463db.pdf)
