Item,Date,Document
,"9h - HPCL disclosed ESG Risk Assessments & Insights Limited assigned its ESG rating on April 23, 2026.","[Disclosure Under Regulation 30 Of The SEBI (LODR) Regulations, 2015 - ESG Rating 9h - HPCL disclosed ESG Risk Assessments & Insights Limited assigned its ESG rating on April 23, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/c4c0ee49-3d33-461c-8e5e-8d29de36023b.pdf)"
,"8h - HRRL CDU fire localized; restoration in 3-4 weeks, restart in May 2026, trial production expected within May.","[Update On HPCL Rajasthan Refinery Limited 8h - HRRL CDU fire localized; restoration in 3-4 weeks, restart in May 2026, trial production expected within May.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/2b04b382-8fae-4087-8ebd-ab9d7268af77.pdf)"
,"6 May - HPCL to hold 4QFY26 earnings conference call on May 13, 2026 at 2:00 p.m. IST.","[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 6 May - HPCL to hold 4QFY26 earnings conference call on May 13, 2026 at 2:00 p.m. IST.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/4e67c4c7-aae0-4530-b734-4ef202cafe81.pdf)"
,"6 May - Board to meet May 13, 2026 for FY2026 audited results and final dividend recommendation.","[Board Meeting Intimation for Audited Financial Results Of The Company For The Financial Year Ended March 31, 2026 & Recommendation Of Final Equity Dividend, If Any, For The Financial Year 2025-2026 6 May - Board to meet May 13, 2026 for FY2026 audited results and final dividend recommendation.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/b1599d64-5581-4b9d-8565-74e6e0e3c16d.pdf)"
,"5 May - Shri Vivekananda Biswal ceased as Independent Director effective May 5, 2026 after tenure completion.","[Announcement under Regulation 30 (LODR)-Change in Directorate 5 May - Shri Vivekananda Biswal ceased as Independent Director effective May 5, 2026 after tenure completion.](https://www.bseindia.com/xml-data/corpfiling/AttachLive/639cfac2-b9e8-40aa-8c29-f182d38c9ace.pdf)"
,"3 Apr - HPCL filed Regulation 74(5) compliance certificate for quarter ended March 31, 2026.","[Compliances-Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 3 Apr - HPCL filed Regulation 74(5) compliance certificate for quarter ended March 31, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/c45df41f-ca3a-40de-9027-eedf20e97e8c.pdf)"
,"28 Mar - Bechan Lal and Sharda Singh Kharwar ceased as Independent Directors effective March 28, 2026.","[Announcement under Regulation 30 (LODR)-Change in Directorate 28 Mar - Bechan Lal and Sharda Singh Kharwar ceased as Independent Directors effective March 28, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/54b98b55-6149-4841-bdca-c60ab33b5ac2.pdf)"
,"25 Apr - HRRL CDU fire localized; restoration in 3-4 weeks, restart in May 2026, trial production expected within May.","[Update On HPCL Rajasthan Refinery Limited 25 Apr - HRRL CDU fire localized; restoration in 3-4 weeks, restart in May 2026, trial production expected within May.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/2b04b382-8fae-4087-8ebd-ab9d7268af77.pdf)"
,"23 Mar - Public Notice - Special Window for Lodgement of Transfer requests of Physical Shares in reference to SEBI Circular dated January 30, 2026.","[Announcement under Regulation 30 (LODR)-Newspaper Publication 23 Mar - Public Notice - Special Window for Lodgement of Transfer requests of Physical Shares in reference to SEBI Circular dated January 30, 2026.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/3931eefc-fa33-42ff-a23c-47d86abcb9ef.pdf)"
,"23 Mar - Alok Tripathi appointed Government Nominee Director effective March 23, 2026, three-year co-terminus term.","[Announcement under Regulation 30 (LODR)-Change in Directorate 23 Mar - Alok Tripathi appointed Government Nominee Director effective March 23, 2026, three-year co-terminus term.](https://www.bseindia.com/xml-data/corpfiling/AttachHis/29bcac60-9842-42e5-a3ec-c08eba1390d9.pdf)"
,Date,Document
,---,---
,2026-09-10,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 - ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e55ee7ab-83b4-4a11-a843-71e2c87e840f.pdf)
,2026-09-08,[Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations 2015 - ESG Rating](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b4dfb1b-5392-4912-b6dd-559de2567ace.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Newspaper Publication](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e8f60bd-2592-4cd5-a1c9-138f0f2ecd8f.pdf)
,2026-09-08,[Announcement under Regulation 30 (LODR)-Appointment of Statutory Auditor/s](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a390c4da-07d5-44c0-80d1-d978a1a2d377.pdf)
,2026-09-03,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86d978f6-8606-448a-8e62-287fc2397f23.pdf)
,2026-09-01,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3dceb70-83b8-445e-a9dd-4f11e844cd17.pdf)
,2026-08-27,[Shareholder Meeting / Postal Ballot-Scrutinizers Report](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c59d63d-1fb6-4a19-9887-44e428a9e85f.pdf)
,2026-08-26,[Shareholder Meeting / Postal Ballot-Outcome of AGM](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7f56c69a-7609-467d-84f5-2f8e8047e28e.pdf)
,2026-08-17,[Announcement under Regulation 30 (LODR)-Change in Management](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8ce97c3-3b99-4421-b1bd-1a3c0efc5eda.pdf)
,2026-08-14,[Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37cb66da-2742-443c-b867-77e2fc59af56.pdf)
,Date,Document
,---,---
,2026-07-29,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d4bc69c-ccbd-42d8-b37a-5b410e2bcda5.pdf)
,2026-05-19,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37fa2403-36f4-4af6-bf7d-72895bedf340.pdf)
,2026-01-28,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a41fc832-fd55-4355-809d-a945156bd384.pdf)
,Date,Document
,---,---
